"iter","time","maxviolation","meanviolation","cost",
0,0,0.45018,0.097514,-0.050652,
1,0.015131,0,0,-0.43044,
2,0.032607,0,0,-0.46968,
3,0.06069,0,0,-0.5056,
4,0.10313,0,0,-0.55749,
5,0.13569,0,0,-0.5839,
6,0.17767,0,0,-0.60044,
7,0.218,0,0,-0.61125,
8,0.262,0,0,-0.61841,
9,0.30617,0,0,-0.62318,
10,0.34842,0,0,-0.62636,
11,0.38532,0,0,-0.6285,
12,0.42564,0,0,-0.62994,
13,0.43913,0,0,-0.63092,
14,0.46171,0,0,-0.63158,
15,0.4737,0,0,-0.63203,
16,0.48277,0,0,-0.63233,
17,0.49056,0,0,-0.63254,
18,0.49951,0,0,-0.63268,
19,0.50782,0,0,-0.63278,
20,0.51562,0,0,-0.63285,
21,0.52299,0,0,-0.63289,
22,0.52983,0,0,-0.63291,
23,0.53672,0,0,-0.63293,
24,0.54388,0,0,-0.63295,
25,0.55105,0,0,-0.63296,
26,0.55816,0,0,-0.63296,
27,0.5654,0,0,-0.63297,
28,0.57308,0,0,-0.63297,
29,0.58032,0,0,-0.63297,
30,0.58756,0,0,-0.63298,
