"iter","time","maxviolation","meanviolation","cost",
0,0,0.64212,0.15532,-0.072308,
1,0.02467,0.0093724,0.0024756,-0.78844,
2,0.040326,0.0066505,0.0017704,-0.78783,
3,0.050734,0.0046826,0.0012512,-0.78736,
4,0.057436,0.0032618,0.00087552,-0.78701,
5,0.072991,0.0022522,0.00060536,-0.78676,
6,0.080675,0.0015515,0.00041801,-0.78658,
7,0.093356,0.001048,0.0002822,-0.78644,
8,0.10001,0.0007277,0.0001964,-0.78636,
9,0.10712,0.00049747,0.00013438,-0.7863,
10,0.11304,0.00033986,9.1853e-05,-0.78626,
11,0.12042,0.00023192,6.2704e-05,-0.78623,
12,0.12706,0.0001582,4.2784e-05,-0.78621,
13,0.13353,0.00010787,2.9177e-05,-0.7862,
14,0.13898,7.3526e-05,1.9891e-05,-0.78619,
15,0.14478,5.0114e-05,1.3558e-05,-0.78618,
16,0.15095,3.415e-05,9.2397e-06,-0.78618,
17,0.157,2.3271e-05,6.2962e-06,-0.78617,
18,0.16308,1.5856e-05,4.2902e-06,-0.78617,
19,0.16952,1.0803e-05,2.9231e-06,-0.78617,
20,0.17613,7.3606e-06,1.9916e-06,-0.78617,
21,0.18364,5.0149e-06,1.357e-06,-0.78617,
22,0.19047,3.4167e-06,9.2451e-07,-0.78617,
23,0.19802,2.3278e-06,6.2988e-07,-0.78617,
24,0.20541,1.586e-06,4.2914e-07,-0.78617,
25,0.21284,1.0805e-06,2.9237e-07,-0.78617,
26,0.22027,7.3614e-07,1.9919e-07,-0.78617,
27,0.22788,5.0153e-07,1.3571e-07,-0.78617,
28,0.23589,3.4169e-07,9.2457e-08,-0.78617,
29,0.24377,2.3279e-07,6.299e-08,-0.78617,
30,0.25193,1.586e-07,4.2915e-08,-0.78617,
