"iter","time","maxviolation","meanviolation","cost",
0,0,0.45018,0.097514,-0.050652,
1,0.059227,0.018319,0.0023337,-0.58142,
2,0.075144,0.012672,0.0016047,-0.57908,
3,0.096054,0.0087075,0.0010995,-0.57745,
4,0.10178,0.0059891,0.00075653,-0.57633,
5,0.13388,0.0040778,0.00051386,-0.57555,
6,0.14114,0.0027911,0.00035149,-0.57502,
7,0.15444,0.0018968,0.00023854,-0.57465,
8,0.16238,0.0013008,0.00016362,-0.5744,
9,0.1733,0.00088728,0.00011159,-0.57423,
10,0.18012,0.00060537,7.6139e-05,-0.57411,
11,0.18777,0.00041265,5.19e-05,-0.57403,
12,0.1957,0.00028129,3.538e-05,-0.57398,
13,0.20416,0.0001917,2.4111e-05,-0.57394,
14,0.21551,0.00013063,1.643e-05,-0.57392,
15,0.2261,8.9011e-05,1.1196e-05,-0.5739,
16,0.23643,6.0648e-05,7.6283e-06,-0.57389,
17,0.24542,4.1322e-05,5.1974e-06,-0.57388,
18,0.25168,2.8154e-05,3.5411e-06,-0.57387,
19,0.25822,1.9181e-05,2.4126e-06,-0.57387,
20,0.26487,1.3068e-05,1.6437e-06,-0.57387,
21,0.27211,8.9036e-06,1.1199e-06,-0.57387,
22,0.27935,6.066e-06,7.6298e-07,-0.57387,
23,0.28688,4.1327e-06,5.1981e-07,-0.57386,
24,0.2946,2.8156e-06,3.5415e-07,-0.57386,
25,0.30224,1.9183e-06,2.4128e-07,-0.57386,
26,0.31002,1.3069e-06,1.6438e-07,-0.57386,
27,0.3175,8.9038e-07,1.1199e-07,-0.57386,
28,0.32524,6.0661e-07,7.6299e-08,-0.57386,
29,0.33282,4.1328e-07,5.1982e-08,-0.57386,
30,0.34046,2.8156e-07,3.5415e-08,-0.57386,
