"iter","time","maxviolation","meanviolation","cost",
0,0,0.64212,0.15532,-0.072308,
1,0.43872,1.0299e-05,1.0299e-06,-0.78616,
2,0.46875,1.0299e-05,1.0299e-06,-0.78616,
3,0.49909,1.0299e-05,1.0299e-06,-0.78616,
4,0.5322,1.0299e-05,1.0299e-06,-0.78616,
5,0.56297,1.0299e-05,1.0299e-06,-0.78616,
6,0.59405,1.0299e-05,1.0299e-06,-0.78616,
7,0.62616,1.0299e-05,1.0299e-06,-0.78616,
8,0.65905,1.0299e-05,1.0299e-06,-0.78616,
9,0.68923,1.0299e-05,1.0299e-06,-0.78616,
10,0.72329,1.0299e-05,1.0299e-06,-0.78616,
11,0.75744,1.0299e-05,1.0299e-06,-0.78616,
12,0.79289,1.0299e-05,1.0299e-06,-0.78616,
13,0.82802,1.0299e-05,1.0299e-06,-0.78616,
14,0.86569,1.0299e-05,1.0299e-06,-0.78616,
15,0.90126,1.0299e-05,1.0299e-06,-0.78616,
16,0.9347,1.0299e-05,1.0299e-06,-0.78616,
17,0.96986,1.0299e-05,1.0299e-06,-0.78616,
18,1.0216,1.0299e-05,1.0299e-06,-0.78616,
19,1.0571,1.0299e-05,1.0299e-06,-0.78616,
20,1.0919,1.0299e-05,1.0299e-06,-0.78616,
21,1.1259,1.0299e-05,1.0299e-06,-0.78616,
22,1.1613,1.0299e-05,1.0299e-06,-0.78616,
23,1.196,1.0299e-05,1.0299e-06,-0.78616,
24,1.2362,1.0299e-05,1.0299e-06,-0.78616,
25,1.2746,1.0299e-05,1.0299e-06,-0.78616,
26,1.3139,1.0299e-05,1.0299e-06,-0.78616,
27,1.3538,1.0299e-05,1.0299e-06,-0.78616,
28,1.3914,1.0299e-05,1.0299e-06,-0.78616,
29,1.4343,1.0299e-05,1.0299e-06,-0.78616,
30,1.4808,1.0299e-05,1.0299e-06,-0.78616,
