"iter","time","maxviolation","meanviolation","cost",
0,0,0.64212,0.15532,-0.072308,
1,0.016143,0,0,-0.70272,
2,0.028749,0,0,-0.72862,
3,0.043493,0,0,-0.74771,
4,0.059816,0,0,-0.76114,
5,0.07617,0,0,-0.77009,
6,0.090931,0,0,-0.77582,
7,0.10808,0,0,-0.77941,
8,0.12536,0,0,-0.78166,
9,0.14817,0,0,-0.78314,
10,0.17843,0,0,-0.78412,
11,0.18518,0,0,-0.78477,
12,0.19357,0,0,-0.78521,
13,0.20094,0,0,-0.78551,
14,0.20989,0,0,-0.78571,
15,0.21767,0,0,-0.78585,
16,0.22475,0,0,-0.78595,
17,0.2338,0,0,-0.78601,
18,0.24289,0,0,-0.78606,
19,0.24929,0,0,-0.78609,
20,0.25693,0,0,-0.78611,
21,0.26378,0,0,-0.78612,
22,0.27031,0,0,-0.78613,
23,0.27668,0,0,-0.78614,
24,0.28289,0,0,-0.78614,
25,0.28972,0,0,-0.78615,
26,0.29669,0,0,-0.78615,
27,0.30414,0,0,-0.78615,
28,0.31092,0,0,-0.78615,
29,0.31778,0,0,-0.78615,
30,0.32479,0,0,-0.78615,
