"iter","time","maxviolation","meanviolation","cost",
0,0,0.49699,0.12288,-0.038476,
1,0.027586,0.015762,0.0034689,-0.59754,
2,0.040934,0.010927,0.002342,-0.59607,
3,0.054482,0.0075451,0.0015838,-0.59505,
4,0.060625,0.005236,0.001085,-0.59436,
5,0.076515,0.0035614,0.00072863,-0.59386,
6,0.082995,0.0024484,0.00049806,-0.59352,
7,0.096256,0.0016655,0.00033687,-0.59329,
8,0.10286,0.0011395,0.00022982,-0.59313,
9,0.1093,0.00077862,0.0001567,-0.59302,
10,0.1152,0.00053173,0.00010687,-0.59294,
11,0.12257,0.00036274,7.2831e-05,-0.59289,
12,0.1291,0.0002474,4.964e-05,-0.59286,
13,0.13658,0.00016866,3.3826e-05,-0.59283,
14,0.14268,0.00011496,2.3049e-05,-0.59282,
15,0.1481,7.8345e-05,1.5705e-05,-0.59281,
16,0.15356,5.3388e-05,1.07e-05,-0.5928,
17,0.15919,3.6378e-05,7.2904e-06,-0.59279,
18,0.16494,2.4787e-05,4.9669e-06,-0.59279,
19,0.17138,1.6888e-05,3.3841e-06,-0.59279,
20,0.17752,1.1506e-05,2.3056e-06,-0.59279,
21,0.18391,7.8393e-06,1.5708e-06,-0.59279,
22,0.18982,5.3409e-06,1.0702e-06,-0.59278,
23,0.19607,3.6388e-06,7.2911e-07,-0.59278,
24,0.20271,2.4791e-06,4.9674e-07,-0.59278,
25,0.20876,1.689e-06,3.3843e-07,-0.59278,
26,0.21547,1.1507e-06,2.3057e-07,-0.59278,
27,0.22237,7.8397e-07,1.5708e-07,-0.59278,
28,0.22894,5.3412e-07,1.0702e-07,-0.59278,
29,0.2361,3.6389e-07,7.2912e-08,-0.59278,
30,0.24321,2.4792e-07,4.9674e-08,-0.59278,
