"iter","time","maxviolation","meanviolation","cost",
0,0,0.43866,0.10808,-0.043055,
1,0.0098024,0,0,-0.43566,
2,0.020608,0,0,-0.50708,
3,0.040278,0,0,-0.75276,
4,0.057161,0,0,-0.78525,
5,0.07357,0,0,-0.79038,
6,0.088946,0,0,-0.79138,
7,0.10101,0,0,-0.79163,
8,0.10658,0,0,-0.79167,
9,0.11261,2.9519e-06,1.1808e-07,-0.79169,
10,0.1175,4.7887e-06,5.2711e-07,-0.79169,
11,0.12222,7.9947e-06,1.1331e-06,-0.7917,
12,0.12846,9.2226e-06,1.3315e-06,-0.7917,
13,0.13665,2.4451e-07,1.8651e-08,-0.79169,
14,0.13843,2.4451e-07,1.8651e-08,-0.79169,
15,0.14413,1.1764e-07,1.1599e-08,-0.79169,
16,0.14933,1.956e-06,2.3521e-07,-0.79169,
17,0.15561,1.6755e-07,6.702e-09,-0.79169,
18,0.16503,1.8936e-09,1.2648e-10,-0.79169,
19,0.17139,2.2646e-07,1.6147e-08,-0.79169,
20,0.18144,2.5216e-07,1.9644e-08,-0.79169,
21,0.18971,1.1719e-09,9.2959e-11,-0.79169,
22,0.19427,3.6746e-07,2.9703e-08,-0.79169,
23,0.20024,1.1783e-08,4.713e-10,-0.79169,
24,0.20665,2.4939e-11,1.1324e-12,-0.79169,
25,0.21026,3.32e-08,1.567e-09,-0.79169,
26,0.21681,5.7836e-08,4.1456e-09,-0.79169,
27,0.2234,2.4225e-11,1.6494e-12,-0.79169,
28,0.22732,1.4008e-08,9.838e-10,-0.79169,
29,0.23614,6.7688e-10,3.198e-11,-0.79169,
30,0.24506,1.0519e-13,5.6755e-15,-0.79169,
