"iter","time","maxviolation","meanviolation","cost",
0,0,0.45018,0.097514,-0.050652,
1,0.010674,0,0,-0.31286,
2,0.022579,0,0,-0.32878,
3,0.10848,0.00529,0.0003405,-0.62479,
4,0.13633,0.00076358,3.0543e-05,-0.63225,
5,0.14609,4.4994e-05,4.6259e-06,-0.63294,
6,0.1501,1.1238e-05,9.5438e-07,-0.633,
7,0.15463,2.4255e-06,2.988e-07,-0.63301,
8,0.15937,5.8813e-06,6.8582e-07,-0.63302,
9,0.16334,3.9655e-06,4.3727e-07,-0.63302,
10,0.16786,7.7075e-06,1.3176e-06,-0.63302,
11,0.17272,2.3334e-07,1.9972e-08,-0.63301,
12,0.17636,4.9826e-07,4.3261e-08,-0.63301,
13,0.18152,2.4677e-07,3.3343e-08,-0.63301,
14,0.18654,2.6663e-08,3.9717e-09,-0.63301,
15,0.19065,1.1597e-06,1.6582e-07,-0.63302,
16,0.19664,1.9559e-07,1.1246e-08,-0.63301,
17,0.20219,2.3106e-09,1.6454e-10,-0.63301,
18,0.20575,8.6824e-07,6.1087e-08,-0.63301,
19,0.21176,2.1515e-07,2.7762e-08,-0.63301,
20,0.21766,4.6288e-10,6.6211e-11,-0.63301,
21,0.22129,2.3964e-07,3.453e-08,-0.63301,
22,0.22742,2.936e-08,2.8236e-09,-0.63301,
23,0.23378,1.9639e-11,1.7698e-12,-0.63301,
24,0.2374,5.0838e-08,4.4123e-09,-0.63301,
25,0.24417,2.2211e-08,3.0132e-09,-0.63301,
26,0.2508,3.749e-12,5.3979e-13,-0.63301,
27,0.25476,5.3193e-08,7.8511e-09,-0.63301,
28,0.26166,5.4977e-09,4.5175e-10,-0.63301,
29,0.26894,8.0232e-13,8.8273e-14,-0.63301,
30,0.27303,1.6075e-08,1.8217e-09,-0.63301,
