"iter","time","maxviolation","meanviolation","cost",
0,0,0.49699,0.12288,-0.038476,
1,0.44673,8.1458e-06,8.1458e-07,-0.67192,
2,0.48744,8.1458e-06,8.1458e-07,-0.67192,
3,0.52033,8.1458e-06,8.1458e-07,-0.67192,
4,0.5527,8.1458e-06,8.1458e-07,-0.67192,
5,0.58564,8.1458e-06,8.1458e-07,-0.67192,
6,0.62101,8.1458e-06,8.1458e-07,-0.67192,
7,0.65398,8.1458e-06,8.1458e-07,-0.67192,
8,0.68708,8.1458e-06,8.1458e-07,-0.67192,
9,0.72428,8.1458e-06,8.1458e-07,-0.67192,
10,0.76831,8.1458e-06,8.1458e-07,-0.67192,
11,0.80548,8.1458e-06,8.1458e-07,-0.67192,
12,0.84516,8.1458e-06,8.1458e-07,-0.67192,
13,0.88643,8.1458e-06,8.1458e-07,-0.67192,
14,0.91875,8.1458e-06,8.1458e-07,-0.67192,
15,0.95353,8.1458e-06,8.1458e-07,-0.67192,
16,0.98687,8.1458e-06,8.1458e-07,-0.67192,
17,1.0216,8.1458e-06,8.1458e-07,-0.67192,
18,1.0567,8.1458e-06,8.1458e-07,-0.67192,
19,1.0975,8.1458e-06,8.1458e-07,-0.67192,
20,1.1298,8.1458e-06,8.1458e-07,-0.67192,
21,1.1632,8.1458e-06,8.1458e-07,-0.67192,
22,1.1959,8.1458e-06,8.1458e-07,-0.67192,
23,1.2276,8.1458e-06,8.1458e-07,-0.67192,
24,1.2598,8.1458e-06,8.1458e-07,-0.67192,
25,1.292,8.1458e-06,8.1458e-07,-0.67192,
26,1.324,8.1458e-06,8.1458e-07,-0.67192,
27,1.3581,8.1458e-06,8.1458e-07,-0.67192,
28,1.3981,8.1458e-06,8.1458e-07,-0.67192,
29,1.4402,8.1458e-06,8.1458e-07,-0.67192,
30,1.4794,8.1458e-06,8.1458e-07,-0.67192,
