"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,318.2296,113.7999,6.0035e-05,NaN,NaN,NaN,NaN,1,50.0425,43.0103,43.0103,
1,307.7988,3214.5902,0.15363,0.00024414,0,2.3514,1,34.7692,38.3531,29.7058,29.7058,
2,299.8972,21495.2013,0.29439,6.1035e-05,0,1.8988,1,236.6271,36.1929,26.9319,26.9319,
3,301.3958,24.427,0.45414,1,0,0.31276,1,236.6271,25.1382,7.5596,7.5596,
4,299.1257,30.1133,0.61862,0.015625,0,0.42196,1,236.6271,25.4772,7.5424,7.5424,
5,298.8501,25.0242,0.75804,0.0078125,0,0.021977,1,236.6271,25.4702,7.519,7.519,
6,297.3934,56.4556,0.89862,0.0039063,0,0.35105,1,236.6271,25.7593,7.4915,7.4915,
7,296.8953,25.2285,1.1173,0.03125,0,0.040645,1,236.6271,25.7204,7.3785,7.3785,
8,296.2969,90.8781,1.3157,0.00097656,0,0.15009,1,236.6271,25.8652,7.3729,7.3729,
9,295.1857,24.7427,1.4763,0.125,0,0.090366,1,236.6271,25.7467,7.0431,7.0431,
10,294.9233,127.424,1.6508,0.00024414,0,0.063025,1,236.6271,25.8142,7.043,7.043,
11,293.6404,24.1525,1.7922,0.25,0,0.11534,1,236.6271,25.5531,6.2413,6.2413,
12,293.5083,182.3782,1.9262,6.1035e-05,0,0.031111,1,236.6271,25.588,6.2416,6.2416,
13,292.1806,23.5518,2.0499,0.5,0,0.17242,1,236.6271,25.2861,5.3088,5.3088,
14,292.1309,1382.8076,2.1801,4.7684e-07,0,0.012031,1,236.6271,25.2998,5.3089,5.3089,
15,292.5599,23.4253,2.3096,1,0,0.22253,1,236.6271,24.9616,3.7877,3.7877,
16,272.2463,244.083,2.4459,0.0039063,0,2.2662,1,236.6271,25.5552,2.4514,2.4514,
17,268.6083,1501.9546,2.584,0.00048828,0,1.7229,1,236.6271,25.1307,2.1279,2.1279,
18,268.4303,52.0051,2.734,0.03125,0,0.022551,1,236.6271,25.135,2.1025,2.1025,
19,268.4285,4670.9586,2.9439,3.7253e-09,0,0.00022556,1,236.6271,25.135,2.1025,2.1025,
20,268.4191,662.9518,3.0907,6.1035e-05,0,0.0011954,1,236.6271,25.1354,2.1025,2.1025,
21,268.4179,2527.6763,3.2271,1.1921e-07,0,0.00015293,1,236.6271,25.1354,2.1025,2.1025,
22,268.4161,2919.6111,3.3793,4.7684e-07,0,0.00022488,1,236.6271,25.1354,2.1025,2.1025,
23,268.4143,6482.0788,3.5521,1.1921e-07,0,0.00023202,1,268.7802,25.1355,2.1025,2.1025,
24,268.4139,32787.8528,3.7141,1.8626e-09,0,3.9572e-05,1,1359.0709,25.1355,2.1025,2.1025,
