"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,1517.4423,107.0557,4.6065e-05,NaN,NaN,NaN,NaN,1,69.3831,50.0089,50.0089,
1,1495.1561,5817.8458,0.069683,0.00012207,0,2.2349,1,64.5015,62.8802,40.8119,40.8119,
2,1492.2733,48.014,0.13989,1,0,0.59179,1,64.5015,52.2572,20.5031,20.5031,
3,1491.6296,52.469,0.21241,0.0039063,0,0.043116,1,64.5015,52.386,20.4941,20.4941,
4,1407.6787,84.7531,0.28072,0.125,0,3.1424,1,64.5015,55.4455,18.7281,18.7281,
5,1406.9694,52.1621,0.34843,0.03125,0,0.099865,1,64.5015,55.3033,18.691,18.691,
6,1406.9456,54.2001,0.42035,0.00012207,0,0.0073132,1,64.5015,55.3103,18.6912,18.6912,
7,1165.7226,35.7214,0.48857,1,0,6.9632,1,64.5015,34.9293,1.9134,1.9134,
8,1165.6795,40.3896,0.5597,0.00097656,0,0.0047843,1,64.5015,34.9345,1.9127,1.9127,
9,1150.6925,58.1408,0.63097,0.015625,0,1.9021,1,64.5015,35.353,0.15478,0.15478,
10,1148.3711,1518.2674,0.70474,0.00024414,0,0.71256,1,431.4581,35.429,0.064998,0.064998,
11,1148.3922,36.507,0.78853,0.5,0,0.018641,1,431.4581,35.4253,0.051009,0.051009,
12,1147.3995,198.3241,0.86308,0.0019531,0,0.24111,1,431.4581,35.5752,0.052424,0.052424,
13,1147.394,37.4247,0.94031,0.0078125,0,0.0023749,1,431.4581,35.5751,0.052317,0.052317,
14,1147.3938,69.7566,1.0103,3.8147e-06,0,7.5696e-05,1,431.4581,35.5751,0.052317,0.052317,
