"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,196.2163,58.9082,4.6443e-05,NaN,NaN,NaN,NaN,1,24.4933,12.5138,12.5138,
1,192.2899,891.3379,0.070163,0.00048828,0,1.2155,1,18.6851,23.9181,11.4998,11.4998,
2,190.5533,22.2142,0.13862,0.5,0,0.26284,1,18.6851,22.9935,9.2472,9.2472,
3,190.5109,37.0927,0.21524,6.1035e-05,0,0.0062117,1,18.6851,22.9975,9.2486,9.2486,
4,190.4749,33.6507,0.29303,0.00012207,0,0.005232,1,18.6851,23,9.2488,9.2488,
5,190.4309,34.8429,0.37394,0.00012207,0,0.0063603,1,18.6851,23.0034,9.2498,9.2498,
6,190.3842,35.9409,0.45305,0.00012207,0,0.0067464,1,18.6851,23.0071,9.2509,9.2509,
7,190.3337,37.2325,0.53217,0.00012207,0,0.0072526,1,18.6851,23.0112,9.2524,9.2524,
8,190.3063,38.6901,0.60646,6.1035e-05,0,0.0039221,1,18.6851,23.0132,9.2527,9.2527,
9,190.2783,39.4732,0.68168,6.1035e-05,0,0.0039996,1,18.6851,23.0153,9.2529,9.2529,
10,190.2489,40.4109,0.74889,6.1035e-05,0,0.0041827,1,18.6851,23.0175,9.2532,9.2532,
11,190.2181,41.435,0.817,6.1035e-05,0,0.0043743,1,18.6851,23.0199,9.2536,9.2536,
12,190.1858,42.5691,0.88532,6.1035e-05,0,0.0045873,1,18.6851,23.0224,9.2541,9.2541,
13,190.1517,43.8318,0.95658,6.1035e-05,0,0.0048243,1,18.6851,23.0251,9.2547,9.2547,
14,190.1157,45.2477,1.0254,6.1035e-05,0,0.0050902,1,18.6851,23.028,9.2555,9.2555,
15,190.0774,46.8483,1.0998,6.1035e-05,0,0.0053912,1,18.6851,23.0312,9.2564,9.2564,
16,190.0367,48.6753,1.1701,6.1035e-05,0,0.0057352,1,18.6851,23.0347,9.2575,9.2575,
17,189.9929,50.7845,1.2401,6.1035e-05,0,0.0061335,1,18.6851,23.0385,9.2588,9.2588,
18,189.9694,53.1994,1.3126,3.0518e-05,0,0.0033008,1,18.6851,23.0403,9.2591,9.2591,
19,189.9456,54.3819,1.3827,3.0518e-05,0,0.0033327,1,18.6851,23.0422,9.2593,9.2593,
20,189.9206,55.9125,1.4493,3.0518e-05,0,0.0034832,1,18.6851,23.0442,9.2597,9.2597,
21,189.8946,57.5569,1.5197,3.0518e-05,0,0.0036298,1,18.6851,23.0464,9.2601,9.2601,
22,189.8674,59.3832,1.5905,3.0518e-05,0,0.0037954,1,18.6851,23.0486,9.2605,9.2605,
23,189.8389,61.4171,1.665,3.0518e-05,0,0.0039796,1,18.6851,23.051,9.261,9.261,
24,189.8088,63.7024,1.7338,3.0518e-05,0,0.004187,1,18.6851,23.0536,9.2616,9.2616,
25,189.777,66.2944,1.8017,3.0518e-05,0,0.004423,1,18.6851,23.0563,9.2623,9.2623,
26,189.7432,69.268,1.8699,3.0518e-05,0,0.0046948,1,18.6851,23.0592,9.2632,9.2632,
27,189.7071,72.7268,1.9399,3.0518e-05,0,0.0050127,1,18.6851,23.0625,9.2641,9.2641,
28,189.6682,76.8189,2.0096,3.0518e-05,0,0.0053918,1,18.6851,23.066,9.2653,9.2653,
29,189.6471,81.7135,2.1084,1.5259e-05,0,0.0029276,1,18.6851,23.0678,9.2656,9.2656,
30,189.6259,83.9506,2.1823,1.5259e-05,0,0.0029297,1,18.6851,23.0695,9.2659,9.2659,
31,189.6036,87.2045,2.2522,1.5259e-05,0,0.0030952,1,18.6851,23.0714,9.2663,9.2663,
32,189.5802,90.7053,2.321,1.5259e-05,0,0.0032449,1,18.6851,23.0735,9.2667,9.2667,
33,189.5555,94.7445,2.3924,1.5259e-05,0,0.0034259,1,18.6851,23.0756,9.2671,9.2671,
34,189.5292,99.4088,2.4622,1.5259e-05,0,0.0036348,1,18.6851,23.0779,9.2676,9.2676,
