"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,392.3736,79.9925,4.682e-05,NaN,NaN,NaN,NaN,1,47.1413,35.8299,35.8299,
1,370.6005,118.6225,0.062034,0.0625,0,2.3783,1,1.4077,53.2754,41.829,41.829,
2,370.4319,593.7788,0.12541,7.6294e-06,0,0.01717,1,7.0165,53.3243,41.8427,41.8427,
3,343.1426,3042.5956,0.1882,0.0039063,0,2.7375,1,39.6771,50.5576,36.0613,36.0613,
4,348.4939,7492.4393,0.24966,0.00048828,0,2.1711,1,106.6447,45.9706,30.1772,30.1772,
5,347.5438,125.6593,0.30887,0.015625,0,0.078801,1,106.6447,45.9946,30.0097,30.0097,
6,347.5258,509.8539,0.36773,1.9073e-06,0,0.0014581,1,106.6447,45.9971,30.0098,30.0098,
7,347.4628,391.7255,0.42613,0.0039063,0,1.4149,1,106.6447,42.8662,27.0833,27.0833,
8,347.4403,501.1066,0.48565,7.6294e-06,0,0.00216,1,106.6447,42.871,27.0833,27.0833,
9,347.4207,523.4767,0.5465,7.6294e-06,0,0.0018764,1,106.6447,42.8752,27.0833,27.0833,
10,347.3973,586.5868,0.61412,7.6294e-06,0,0.0022425,1,106.6447,42.8801,27.0833,27.0833,
11,347.37,669.85,0.67771,7.6294e-06,0,0.0026072,1,106.6447,42.886,27.0835,27.0835,
12,347.3527,808.0209,0.74083,3.8147e-06,0,0.001655,1,106.6447,42.8896,27.0835,27.0835,
13,347.3349,897.5908,0.80234,3.8147e-06,0,0.0017054,1,106.6447,42.8934,27.0835,27.0835,
14,347.3125,1061.5825,0.86129,3.8147e-06,0,0.0021373,1,106.6447,42.8982,27.0836,27.0836,
15,347.2969,1366.4324,0.92417,1.9073e-06,0,0.0014883,1,106.6447,42.9015,27.0837,27.0837,
16,347.2796,1628.8972,0.98638,1.9073e-06,0,0.0016534,1,106.6447,42.9051,27.0838,27.0838,
17,347.266,2240.017,1.0462,9.5367e-07,0,0.0012986,1,106.6447,42.908,27.0838,27.0838,
18,347.2574,2956.0839,1.1075,4.7684e-07,0,0.00082499,1,106.6447,42.9098,27.0839,27.0839,
19,347.247,3702.9882,1.1684,4.7684e-07,0,0.00098482,1,106.6447,42.912,27.0839,27.0839,
20,347.2368,5894.7824,1.2381,2.3842e-07,0,0.00098127,1,106.6447,42.9141,27.0839,27.0839,
21,347.2295,12553.2378,1.3051,5.9605e-08,0,0.00068919,1,188.8208,42.9156,27.084,27.084,
22,347.2282,44528.9027,1.3832,1.8626e-09,0,0.00012516,1,669.6989,42.9159,27.084,27.084,
23,347.2269,40529.5648,1.4532,7.4506e-09,0,0.00012568,1,669.6989,42.9162,27.084,27.084,
24,347.2262,117835.8027,1.5287,4.6566e-10,0,6.8278e-05,1,1772.1513,42.9163,27.084,27.084,
