"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,404.207,59.2399,5.3239e-05,NaN,NaN,NaN,NaN,1,38.2263,24.1958,24.1958,
1,370.9588,1311.9088,0.048186,0.00097656,0,2.8916,1,29.9151,32.3584,16.6737,16.6737,
2,371.232,38.808,0.10696,0.03125,0,0.085631,1,29.9151,32.1987,16.4936,16.4936,
3,344.9626,34.6524,0.15588,0.125,0,2.2654,1,29.9151,32.7608,17.0153,17.0153,
4,344.937,52.9576,0.20401,0.00024414,0,0.010002,1,29.9151,32.7639,17.0159,17.0159,
5,344.9219,72.2341,0.25397,0.00012207,0,0.0057448,1,29.9151,32.7656,17.0154,17.0154,
6,344.9116,98.3143,0.30359,6.1035e-05,0,0.0039104,1,29.9151,32.7669,17.0151,17.0151,
7,344.8979,131.0802,0.3569,6.1035e-05,0,0.0051344,1,29.9151,32.769,17.0153,17.0153,
8,344.8931,261.2105,0.40811,7.6294e-06,0,0.0017638,1,29.9151,32.7697,17.0153,17.0153,
9,344.8851,318.2061,0.45742,1.5259e-05,0,0.0029092,1,29.9151,32.771,17.0154,17.0154,
10,344.8809,1097.8888,0.5066,9.5367e-07,0,0.0014869,1,29.9151,32.7717,17.0155,17.0155,
11,344.88,5547.9307,0.56117,2.9802e-08,0,0.00033467,1,128.8689,32.7718,17.0155,17.0155,
12,344.8796,15047.5287,0.61168,7.4506e-09,0,0.00012951,1,349.3011,32.7719,17.0155,17.0155,
13,344.8795,81180.5564,0.66595,2.3283e-10,0,3.5506e-05,1,1883.6007,32.7719,17.0155,17.0155,
