"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,44.7739,5.3281,0.0001869,NaN,NaN,NaN,NaN,1,6.0859,1.5129,1.5129,
1,27.7678,43.7274,0.013924,0.0625,0,2.872,1,6.5841,7.7515,2.3413,2.3413,
2,27.6755,6.8738,0.026486,0.25,0,0.24166,1,6.5841,7.7083,2.1531,2.1531,
3,22.0106,4.4878,0.037515,1,0,1.3461,1,6.5841,4.7002,1.1401,1.1401,
4,21.9849,136.6593,0.053697,7.6294e-06,0,0.013308,1,24.6915,4.7226,1.1404,1.1404,
5,22.2584,4.3093,0.064673,1,0,0.21516,1,24.6915,4.3248,0.35726,0.35726,
6,22.1502,8.1037,0.078065,0.0078125,0,0.047486,1,24.6915,4.3832,0.35998,0.35998,
7,21.85,4.2037,0.087595,1,0,0.16427,1,24.6915,4.0522,0.11342,0.11342,
8,21.5424,5.5146,0.095186,0.0625,0,0.09921,1,24.6915,4.0339,0.11732,0.11732,
9,21.2187,4.0304,0.10437,1,0,0.1196,1,24.6915,3.8619,0.02987,0.02987,
10,20.8803,8.496,0.11443,0.0625,0,0.15107,1,24.6915,3.9448,0.036739,0.036739,
11,20.7946,3.8112,0.12368,1,0,0.049921,1,24.6915,3.862,0.00922,0.00922,
12,20.6596,6.1329,0.1349,0.03125,0,0.073366,1,24.6915,3.9503,0.010891,0.010891,
13,20.5382,3.3977,0.14488,1,0,0.045237,1,24.6915,3.8859,0.0039701,0.0039701,
14,19.7221,3.1823,0.15535,0.5,0,0.71143,1,24.6915,4.2619,0.00024375,0.00024375,
15,19.5478,155.2041,0.16489,0.0019531,0,0.18051,1,1940.3895,4.4602,0.00021519,0.00021519,
16,19.5229,739.1271,0.17617,0.00048828,0,0.24221,1,31305.9869,4.0707,2.5661e-05,2.5661e-05,
17,19.5194,3.2775,0.1841,1,0,0.00115,1,31305.9869,4.0733,1.1258e-05,1.1258e-05,
18,19.5193,7.0789,0.19325,0.0039063,0,5.9281e-05,1,31305.9869,4.0734,1.1242e-05,1.1242e-05,
