"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,697.8089,100.739,7.8159e-05,NaN,NaN,NaN,NaN,1,55.318,42.5099,42.5099,
1,615.7441,1241.8608,0.10566,0.0039063,0,6.4473,1,14.4544,47.5114,30.2539,30.2539,
2,612.8142,8342.5378,0.20781,0.00024414,0,2.286,1,131.0868,41.3457,22.1634,22.1634,
3,602.9672,22517.2278,0.31048,0.00048828,0,2.4719,1,373.5167,38.0162,14.6703,14.6703,
4,605.573,33.1931,0.41005,1,0,0.31553,1,373.5167,35.3597,7.6628,7.6628,
5,562.5427,32.4091,0.50376,0.25,0,2.4809,1,373.5167,35.0473,6.5539,6.5539,
6,559.9949,408.5347,0.60389,0.00048828,0,0.58427,1,373.5167,35.2204,6.281,6.281,
7,561.3133,34.0679,0.69619,1,0,0.25081,1,373.5167,34.6582,4.5281,4.5281,
8,536.7035,77.7743,0.81118,0.03125,0,2.7798,1,373.5167,34.3708,2.0812,2.0812,
9,530.3559,9968.0534,0.91245,1.5259e-05,0,1.0541,1,600.516,34.2643,1.1545,1.1545,
10,529.9127,36.1639,1.0486,1,0,0.11167,1,600.516,34.2542,0.88689,0.88689,
11,529.3628,32.2568,1.1576,0.03125,0,0.023182,1,600.516,34.1709,0.87494,0.87494,
12,522.2265,1220.6779,1.2643,0.00012207,0,1.6689,1,600.516,33.4592,0.35701,0.35701,
13,519.0984,10993.8445,1.3732,0.00012207,0,1.3473,1,1659.5264,32.6923,0.16544,0.16544,
14,519.0191,33.0157,1.4721,1,0,0.028908,1,1659.5264,32.6887,0.060882,0.060882,
15,519.0137,34.2602,1.6081,0.00024414,0,0.00039537,1,1659.5264,32.6881,0.060877,0.060877,
16,519.0004,34.4474,1.7796,0.0019531,0,0.0010474,1,1659.5264,32.6864,0.060831,0.060831,
17,518.9875,34.725,1.947,0.0019531,0,0.0011198,1,1659.5264,32.6849,0.060796,0.060796,
18,518.975,35.1167,2.0681,0.0019531,0,0.0012109,1,1659.5264,32.6834,0.060778,0.060778,
19,518.969,35.6895,2.1774,0.00097656,0,0.00067583,1,1659.5264,32.6828,0.060751,0.060751,
20,518.9635,36.1424,2.2918,0.00097656,0,0.00068119,1,1659.5264,32.6822,0.060725,0.060725,
21,518.9581,36.7305,2.4139,0.00097656,0,0.00073583,1,1659.5264,32.6816,0.060704,0.060704,
22,518.9528,37.5898,2.5251,0.00097656,0,0.00082039,1,1659.5264,32.6811,0.060693,0.060693,
23,518.95,38.973,2.6339,0.00048828,0,0.00047988,1,1659.5264,32.6809,0.06068,0.06068,
24,518.9474,40.1537,2.7418,0.00048828,0,0.00049754,1,1659.5264,32.6807,0.060668,0.060668,
25,518.9448,41.8342,2.8551,0.00048828,0,0.00056341,1,1659.5264,32.6805,0.060661,0.060661,
26,518.9433,44.656,2.9882,0.00024414,0,0.0003403,1,1659.5264,32.6804,0.060655,0.060655,
27,518.9419,47.1838,3.1233,0.00024414,0,0.00036136,1,1659.5264,32.6803,0.06065,0.06065,
28,518.9403,51.0063,3.2324,0.00024414,0,0.00042616,1,1659.5264,32.6802,0.060648,0.060648,
29,518.9394,58.2032,3.3408,0.00012207,0,0.00027917,1,1659.5264,32.6802,0.060646,0.060646,
30,518.9384,65.9393,3.4436,0.00012207,0,0.00031901,1,1659.5264,32.6801,0.060646,0.060646,
31,518.9377,80.9175,3.5499,6.1035e-05,0,0.00022289,1,1659.5264,32.6801,0.060646,0.060646,
32,518.9373,99.7242,3.6678,3.0518e-05,0,0.00013908,1,1659.5264,32.6801,0.060646,0.060646,
33,518.9368,118.9252,3.7989,3.0518e-05,0,0.00016095,1,1659.5264,32.6801,0.060646,0.060646,
34,518.9365,156.805,3.9034,1.5259e-05,0,0.0001182,1,1659.5264,32.6801,0.060646,0.060646,
35,518.9363,209.1839,4.0085,7.6294e-06,0,7.973e-05,1,1659.5264,32.6801,0.060646,0.060646,
