"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,110.6998,107.7654,0.00012876,NaN,NaN,NaN,NaN,1,152.8602,151.7391,151.7391,
1,97.8117,116.1437,0.028268,0.5,0,5.7893,1,1.2025,104.2474,103.2434,103.2434,
2,93.528,117.2608,0.057606,0.03125,0,2.7743,1,2.0548,66.6908,65.3265,65.3265,
3,90.5851,320.7975,0.08763,0.0019531,0,1.6779,1,5.514,56.7311,55.1163,55.1163,
4,89.8825,13.4306,0.11463,0.25,0,0.56393,1,5.514,54.2885,52.5947,52.5947,
5,73.5957,9.0776,0.14259,1,0,1.7904,1,5.514,21.4028,19.5268,19.5268,
6,65.8602,13.0559,0.17244,0.125,0,1.5038,1,5.514,20.9212,18.5458,18.5458,
7,64.4925,9.8844,0.20011,0.25,0,0.33029,1,5.514,19.7799,17.1592,17.1592,
8,64.3826,18.512,0.22989,0.0019531,0,0.035482,1,5.514,19.7906,17.1511,17.1511,
9,67.8321,46.1085,0.2591,0.015625,0,4.4407,1,5.514,15.1446,6.4059,6.4059,
10,66.5891,14.1687,0.28785,0.25,0,0.19642,1,5.514,14.6049,5.784,5.784,
11,66.5522,115.2869,0.31755,7.6294e-06,0,0.0090637,1,5.514,14.604,5.7861,5.7861,
12,65.6704,18.4467,0.34551,0.125,0,0.16448,1,5.514,14.492,5.7885,5.7885,
13,65.5631,33.8714,0.37616,0.00048828,0,0.021967,1,5.514,14.4889,5.7987,5.7987,
14,52.8528,113.0573,0.40518,0.03125,0,2.8092,1,5.514,12.3106,4.9889,4.9889,
15,53.684,12.314,0.43467,1,0,0.30967,1,5.514,11.5963,3.0283,3.0283,
16,49.0888,40.7709,0.46724,0.015625,0,1.9368,1,5.514,10.9036,1.8716,1.8716,
17,47.8433,2861.0306,0.49951,6.1035e-05,0,1.6957,1,249.9077,10.4918,1.2234,1.2234,
18,47.5156,10.1539,0.52762,1,0,0.12202,1,249.9077,10.3522,0.44416,0.44416,
19,47.4995,10.8615,0.56132,0.0019531,0,0.0041161,1,249.9077,10.3454,0.44375,0.44375,
20,47.4477,11.1738,0.60266,0.015625,0,0.012976,1,249.9077,10.3216,0.4415,0.4415,
21,47.4288,12.5138,0.63757,0.0039063,0,0.0058613,1,249.9077,10.3145,0.44077,0.44077,
22,47.4091,13.8864,0.6723,0.0039063,0,0.0065858,1,249.9077,10.3079,0.44032,0.44032,
23,47.3953,16.8105,0.70168,0.0019531,0,0.0049459,1,249.9077,10.3038,0.44018,0.44018,
24,47.386,21.324,0.73129,0.00097656,0,0.0034351,1,249.9077,10.3014,0.4401,0.4401,
25,47.3799,27.3869,0.76419,0.00048828,0,0.0022723,1,249.9077,10.2998,0.44004,0.44004,
26,47.3761,34.4648,0.79945,0.00024414,0,0.0014161,1,249.9077,10.2989,0.43999,0.43999,
27,47.3718,41.4311,0.83071,0.00024414,0,0.0016426,1,249.9077,10.2979,0.43997,0.43997,
28,47.3686,54.7481,0.86148,0.00012207,0,0.0011867,1,249.9077,10.2971,0.43996,0.43996,
29,47.3666,71.4467,0.89139,6.1035e-05,0,0.00076771,1,249.9077,10.2966,0.43995,0.43995,
30,47.3641,89.0927,0.92186,6.1035e-05,0,0.00092191,1,249.9077,10.296,0.43995,0.43995,
31,47.3621,127.5584,0.95405,3.0518e-05,0,0.00074309,1,249.9077,10.2956,0.43995,0.43995,
32,47.3605,194.7262,0.9866,1.5259e-05,0,0.00059942,1,249.9077,10.2952,0.43995,0.43995,
33,47.3597,338.0236,1.0252,3.8147e-06,0,0.00029091,1,249.9077,10.295,0.43995,0.43995,
34,47.3586,519.8226,1.0583,3.8147e-06,0,0.00040257,1,249.9077,10.2948,0.43996,0.43996,
35,47.3583,2216.2,1.0917,1.1921e-07,0,0.00013578,1,372.246,10.2947,0.43996,0.43996,
36,47.3582,53443.7096,1.124,1.1642e-10,0,1.697e-05,1,8973.074,10.2947,0.43996,0.43996,
