"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,184.5908,53.152,4.7198e-05,NaN,NaN,NaN,NaN,1,23.0727,17.1438,17.1438,
1,153.7718,2559.445,0.061649,0.00024414,0,5.0142,1,48.7437,22.2473,16.3918,16.3918,
2,154.1559,1082.3148,0.12177,0.25,0,2.2733,1,48.7437,21.4939,15.0687,15.0687,
3,147.8437,1323.963,0.17868,0.0039063,0,1.675,1,48.7437,18.8463,9.6784,9.6784,
4,145.1816,1893.092,0.23828,0.0019531,0,1.2519,1,56.2616,17.4415,6.4517,6.4517,
5,143.1816,8186.7795,0.29682,6.1035e-05,0,1.8167,1,382.0633,16.322,2.8451,2.8451,
6,143.1916,48.1281,0.38559,0.0019531,0,0.0088207,1,382.0633,16.3155,2.8434,2.8434,
7,137.4996,39.2627,0.45881,0.015625,0,1.8434,1,382.0633,15.7773,0.17491,0.17491,
8,136.8743,11012.814,0.52279,4.7684e-07,0,0.67918,1,2986.9696,16.1382,0.074854,0.074854,
9,135.8692,14980.6114,0.58452,0.00048828,0,0.8498,1,5873.0508,15.8711,0.038084,0.038084,
10,135.5059,2777.8338,0.64466,0.0078125,0,0.68225,1,5873.0508,16.4134,0.0027235,0.0027235,
11,135.3336,20285.6788,0.70429,3.0518e-05,0,0.37169,1,76935.8623,16.4401,0.00037653,0.00037653,
12,135.2877,14457.0933,0.76459,6.1035e-05,0,0.17501,1,260434.877,16.4675,1.6525e-05,1.6525e-05,
13,135.1711,3823369.0892,0.83298,3.7253e-09,0,0.082884,1,440669317.0914,16.4803,4.0215e-07,4.0215e-07,
14,135.1711,16.4067,0.89375,1,0,4.7504e-05,1,440669317.0914,16.4803,1.0608e-07,1.0608e-07,
