"iter","cost","gradnorm","time","stepsize","ls_max_steps_break","dist","qpexitflag","rho","violation_sum","maxviolation","meanviolation",
0,650.7279,158.7149,7.8159e-05,NaN,NaN,NaN,NaN,1,149.2138,144.6891,144.6891,
1,640.2946,1106.8257,0.068939,0.0019531,0,2.1454,1,7.2221,129.4716,124.379,124.379,
2,643.5895,34.1367,0.13686,1,0,0.98572,1,7.2221,62.3613,52.0903,52.0903,
3,561.5823,34.3531,0.19607,1,0,2.6362,1,7.2221,53.6506,41.2292,41.2292,
4,485.8071,24.2813,0.27472,1,0,2.7156,1,7.2221,28.4933,14.2637,14.2637,
5,462.8881,48.3488,0.34338,0.0625,0,6.729,1,7.2221,25.8961,9.0566,9.0566,
6,456.5743,1116.019,0.4052,0.00012207,0,1.784,1,33.0948,25.4009,5.1246,5.1246,
7,456.2938,24.6228,0.46426,1,0,0.15203,1,33.0948,24.6632,1.2843,1.2843,
8,455.5039,24.5514,0.54481,0.015625,0,0.039454,1,33.0948,24.5532,1.2824,1.2824,
9,454.3511,24.4478,0.61273,0.015625,0,0.069519,1,33.0948,24.4604,1.2918,1.2918,
10,453.4902,24.4116,0.67785,0.0078125,0,0.071548,1,33.0948,24.4533,1.2958,1.2958,
11,452.2008,24.2979,0.73629,0.015625,0,0.083489,1,33.0948,24.3722,1.3116,1.3116,
12,450.9023,24.2009,0.7972,0.015625,0,0.084915,1,33.0948,24.2914,1.3331,1.3331,
13,450.3462,24.1699,0.85852,0.0078125,0,0.03408,1,33.0948,24.2428,1.3344,1.3344,
14,449.8654,24.1399,0.91956,0.0078125,0,0.02852,1,33.0948,24.1906,1.3363,1.3363,
15,449.4278,24.1223,0.97881,0.0078125,0,0.026496,1,33.0948,24.1381,1.3398,1.3398,
16,449.0269,24.13,1.0368,0.0078125,0,0.025655,1,33.0948,24.0864,1.346,1.346,
17,448.8452,24.2045,1.0974,0.0039063,0,0.01291,1,33.0948,24.0612,1.3461,1.3461,
18,448.6864,24.2927,1.1594,0.0039063,0,0.012192,1,33.0948,24.037,1.3463,1.3463,
19,448.5436,24.4192,1.2285,0.0039063,0,0.012165,1,33.0948,24.0139,1.3471,1.3471,
20,448.4146,24.6247,1.2875,0.0039063,0,0.01266,1,33.0948,23.9921,1.3491,1.3491,
21,448.3564,24.9947,1.3548,0.0019531,0,0.0069753,1,33.0948,23.9817,1.3488,1.3488,
22,448.3068,25.4041,1.4181,0.0019531,0,0.0068281,1,33.0948,23.9721,1.3486,1.3486,
23,448.2616,25.9768,1.4778,0.0019531,0,0.0073167,1,33.0948,23.963,1.3488,1.3488,
24,448.2401,26.9732,1.5391,0.00097656,0,0.0042982,1,33.0948,23.9583,1.3485,1.3485,
25,448.2208,28.0563,1.5981,0.00097656,0,0.0044365,1,33.0948,23.9539,1.3482,1.3482,
26,448.2015,29.7599,1.6571,0.00097656,0,0.005214,1,33.0948,23.9492,1.3484,1.3484,
27,448.1903,33.6073,1.7158,0.00048828,0,0.0036784,1,33.0948,23.9463,1.3485,1.3485,
28,448.1841,39.7836,1.7763,0.00024414,0,0.002373,1,33.0948,23.9444,1.3484,1.3484,
29,448.1772,47.994,1.8361,0.00024414,0,0.0029072,1,33.0948,23.9422,1.3486,1.3486,
30,448.1739,73.1949,1.8971,6.1035e-05,0,0.0014871,1,33.0948,23.9411,1.3486,1.3486,
31,448.1717,111.0413,1.9574,3.0518e-05,0,0.0010655,1,33.0948,23.9403,1.3486,1.3486,
32,448.1697,190.0215,2.0211,1.5259e-05,0,0.00099906,1,33.0948,23.9396,1.3487,1.3487,
33,448.1688,687.1993,2.0825,9.5367e-07,0,0.00044015,1,49.7236,23.9392,1.3487,1.3487,
34,448.1686,4092.8751,2.1445,2.9802e-08,0,0.00011546,1,300.5602,23.9391,1.3487,1.3487,
35,445.6276,8973.8555,2.2035,0.00048828,0,0.85529,1,809.4166,23.6063,0.8176,0.8176,
36,445.5512,24.9224,2.2619,0.25,0,0.044083,1,809.4166,23.5632,0.71982,0.71982,
37,445.551,44.1077,2.3235,1.9073e-06,0,0.00014351,1,809.4166,23.5631,0.71982,0.71982,
38,435.6437,2723.6015,2.384,0.00024414,0,1.8135,1,809.4166,22.9732,0.29054,0.29054,
39,433.8927,154195.1192,2.4459,1.9073e-06,0,0.93675,1,28055.7342,22.7789,0.18419,0.18419,
40,433.806,22.4662,2.5026,1,0,0.057831,1,28055.7342,22.7659,0.17823,0.17823,
41,433.7593,23.3056,2.5614,0.0039063,0,0.0034191,1,28055.7342,22.7554,0.17798,0.17798,
42,430.5696,72.068,2.6197,0.0039063,0,1.0875,1,28055.7342,23.0132,0.06402,0.06402,
43,429.4421,2156.3996,2.6797,0.00024414,0,0.67649,1,28055.7342,22.713,0.03045,0.03045,
44,429.3975,23.2984,2.7381,1,0,0.017186,1,28055.7342,22.7108,0.015818,0.015818,
45,429.3975,74.6775,2.7994,1.1921e-07,0,6.8513e-06,1,28055.7342,22.7108,0.015818,0.015818,
