"iter","time","maxviolation","meanviolation","cost",
0,0,96.6774,96.6774,47.5294,
1,0.1385,0.07229,0.07229,15.003,
2,0.15584,0.057637,0.057637,15.0126,
3,0.16767,0.046703,0.046703,15.0205,
4,0.21056,0.013879,0.013879,15.0526,
5,0.21878,0.010943,0.010943,15.0569,
6,0.22702,0.0086474,0.0086474,15.0607,
7,0.244,0.0067902,0.0067902,15.0641,
8,0.2524,0.0054324,0.0054324,15.0669,
9,0.26563,0.0043516,0.0043516,15.0694,
10,0.28966,0.0035575,0.0035575,15.0714,
11,0.3054,0.0010318,0.0010318,15.0802,
12,0.31252,0.00082243,0.00082243,15.0813,
13,0.31954,0.00065424,0.00065424,15.0823,
14,0.32722,0.00052378,0.00052378,15.0832,
15,0.33451,0.00042316,0.00042316,15.084,
16,0.34142,0.00034652,0.00034652,15.0846,
17,0.35316,0.0001058,0.0001058,15.0873,
18,0.36063,8.3009e-05,8.3009e-05,15.0877,
19,0.36849,6.5334e-05,6.5334e-05,15.088,
20,0.37584,5.1743e-05,5.1743e-05,15.0883,
21,0.38311,4.1344e-05,4.1344e-05,15.0885,
22,0.39034,3.3466e-05,3.3466e-05,15.0887,
23,0.40048,1.0473e-05,1.0473e-05,15.0895,
24,0.40768,8.1765e-06,8.1765e-06,15.0897,
25,0.41474,6.4358e-06,6.4358e-06,15.0898,
26,0.42174,5.0931e-06,5.0931e-06,15.0898,
27,0.42879,4.0655e-06,4.0655e-06,15.0899,
28,0.43568,3.2846e-06,3.2846e-06,15.09,
29,0.44444,1.6242e-06,1.6242e-06,15.0901,
30,0.45207,7.6294e-07,7.6294e-07,15.0903,
