"iter","time","maxviolation","meanviolation","cost",
0,0,32.5794,32.5794,2154.3101,
1,0.29131,0.79873,0.79873,1458.4974,
2,0.69824,0.096562,0.096562,1447.7041,
3,0.72029,0.026051,0.026051,1447.9781,
4,0.73106,0.020576,0.020576,1448.0108,
5,0.74146,0.016363,0.016363,1448.0391,
6,0.7525,0.013146,0.013146,1448.0632,
7,0.76383,0.010719,0.010719,1448.0834,
8,0.77801,0.0031712,0.0031712,1448.169,
9,0.78992,0.0024885,0.0024885,1448.1806,
10,0.80266,0.0019626,0.0019626,1448.1907,
11,0.81613,0.0015578,0.0015578,1448.1994,
12,0.82633,0.0012479,0.0012479,1448.2069,
13,0.83623,0.0010125,0.0010125,1448.2132,
14,0.84856,0.00030446,0.00030446,1448.2392,
15,0.85867,0.00023884,0.00023884,1448.2428,
16,0.86824,0.00018813,0.00018813,1448.2459,
17,0.87735,0.00014831,0.00014831,1448.2487,
18,0.88885,0.00011875,0.00011875,1448.251,
19,0.90019,9.6248e-05,9.6248e-05,1448.2529,
20,0.91161,7.9343e-05,7.9343e-05,1448.2545,
21,0.92974,2.3271e-05,2.3271e-05,1448.2619,
22,0.94071,1.8012e-05,1.8012e-05,1448.2629,
23,0.95128,1.425e-05,1.425e-05,1448.2638,
24,0.96064,1.1363e-05,1.1363e-05,1448.2645,
25,0.96963,9.1638e-06,9.1638e-06,1448.2651,
26,0.97876,7.5052e-06,7.5052e-06,1448.2657,
27,0.98943,3.6328e-06,3.6328e-06,1448.2672,
28,0.99941,1.3604e-06,1.3604e-06,1448.2685,
29,1.0085,1.345e-06,1.345e-06,1448.2685,
30,1.0182,1.0885e-06,1.0885e-06,1448.2687,
