"iter","time","maxviolation","meanviolation","cost",
0,0,57.2841,57.2841,186.2882,
1,0.25068,0.22194,0.22194,46.2773,
2,0.66244,0.026532,0.026532,35.0353,
3,0.97069,0.019654,0.019654,32.3333,
4,1.0319,0.018388,0.018388,32.3227,
5,1.0397,0.014659,0.014659,32.3293,
6,1.0476,0.011806,0.011806,32.3349,
7,1.0553,0.009633,0.009633,32.3397,
8,1.063,0.0079991,0.0079991,32.3436,
9,1.0753,0.0022278,0.0022278,32.3628,
10,1.0834,0.0017625,0.0017625,32.3652,
11,1.0911,0.0014042,0.0014042,32.3672,
12,1.0986,0.0011275,0.0011275,32.369,
13,1.106,0.00091626,0.00091626,32.3705,
14,1.1135,0.00075668,0.00075668,32.3717,
15,1.124,0.00021433,0.00021433,32.3776,
16,1.1325,0.00016931,0.00016931,32.3783,
17,1.1412,0.00013446,0.00013446,32.379,
18,1.1493,0.00010766,0.00010766,32.3795,
19,1.157,8.7165e-05,8.7165e-05,32.38,
20,1.164,7.1699e-05,7.1699e-05,32.3804,
21,1.1723,2.295e-05,2.295e-05,32.382,
22,1.1802,1.6103e-05,1.6103e-05,32.3824,
23,1.1877,1.2844e-05,1.2844e-05,32.3826,
24,1.1955,1.0263e-05,1.0263e-05,32.3828,
25,1.2028,8.2949e-06,8.2949e-06,32.3829,
26,1.2109,6.7974e-06,6.7974e-06,32.383,
27,1.2184,5.6701e-06,5.6701e-06,32.3831,
28,1.2337,1.3797e-06,1.3797e-06,32.3837,
29,1.2438,1.2605e-06,1.2605e-06,32.3837,
30,1.2523,9.8192e-07,9.8192e-07,32.3838,
