"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,66.8796,8.0425e-05,NaN,NaN,NaN,NaN,NaN,80.6278,80.6278,
1,66.8796,0.078262,17.0306,1,0,3.4235,1,19.8827,19.8827,
2,54.4142,0.11693,0.84658,1,0,0.82722,1,9.9762,9.9762,
3,40.9175,0.17108,4.2502,0.25,0,2.6754,1,18.0891,18.0891,
4,41.3834,0.2217,0.7587,1,0,0.74026,1,5.1656,5.1656,
5,37.3689,0.2772,2.7936,0.5,0,2.1528,1,1.0111,1.0111,
6,36.966,0.32079,0.12472,0.03125,0,0.12467,1,1.1781,1.1781,
7,35.784,0.3848,1.9722,0.0625,0,1.4599,1,0.88262,0.88262,
8,35.772,0.429,0.015084,0.0039063,0,0.015084,1,0.88259,0.88259,
9,34.4156,0.49921,2.2274,0.00024414,0,1.7294,1,0.44728,0.44728,
10,34.3666,0.54019,0.027589,0.03125,0,0.027589,1,0.44313,0.44313,
11,35.2131,0.6587,1.496,0.03125,0,1.1359,1,0.26301,0.26301,
12,35.0395,0.70494,0.070706,0.5,0,0.070699,1,0.19568,0.19568,
13,34.9531,0.82791,0.99463,0.5,0,0.8843,1,0.0070026,0.0070026,
14,34.9509,0.86524,0.00094585,0.00097656,0,0.00094585,1,0.0070076,0.0070076,
15,34.2146,0.95015,0.39508,6.1035e-05,0,0.38508,1,0.00010813,0.00010813,
16,34.2084,1.0436,0.20312,6.1035e-05,0,0.20123,1,9.9857e-05,9.9857e-05,
17,34.2086,1.0894,0.00011102,0.0019531,0,0.00011102,1,9.9825e-05,9.9825e-05,
