"iter","time","maxviolation","meanviolation","cost",
0,0,18.8078,18.8078,170.2089,
1,0.17933,0.65828,0.65828,69.0618,
2,0.2205,0.084309,0.084309,69.9109,
3,0.26992,0.024012,0.024012,70.1325,
4,0.27772,0.018939,0.018939,70.161,
5,0.28539,0.015025,0.015025,70.1856,
6,0.29311,0.012018,0.012018,70.2069,
7,0.30078,0.0097295,0.0097295,70.2249,
8,0.30832,0.0080125,0.0080125,70.2399,
9,0.32179,0.0023199,0.0023199,70.308,
10,0.33013,0.0018273,0.0018273,70.3169,
11,0.33732,0.0014473,0.0014473,70.3247,
12,0.3449,0.0011541,0.0011541,70.3314,
13,0.35209,0.0009305,0.0009305,70.3371,
14,0.35978,0.00076233,0.00076233,70.3419,
15,0.37081,0.0002236,0.0002236,70.3628,
16,0.38063,0.00017579,0.00017579,70.3656,
17,0.38932,0.00013889,0.00013889,70.368,
18,0.39803,0.00011051,0.00011051,70.3701,
19,0.40565,8.8857e-05,8.8857e-05,70.3719,
20,0.41334,7.2438e-05,7.2438e-05,70.3734,
21,0.42383,2.1506e-05,2.1506e-05,70.3798,
22,0.43101,1.6827e-05,1.6827e-05,70.3807,
23,0.43832,1.3275e-05,1.3275e-05,70.3814,
24,0.44566,1.055e-05,1.055e-05,70.3821,
25,0.45299,8.4703e-06,8.4703e-06,70.3826,
26,0.46034,6.8926e-06,6.8926e-06,70.3831,
27,0.47042,1.892e-06,1.892e-06,70.3852,
28,0.47885,1.6319e-06,1.6319e-06,70.3853,
29,0.48668,1.2779e-06,1.2779e-06,70.3856,
30,0.49504,1.014e-06,1.014e-06,70.3858,
