"iter","time","maxviolation","meanviolation","cost",
0,0,13.9478,13.9478,52.3586,
1,0.028519,1.0002,1.0002,37.9998,
2,0.038839,0.10702,0.10702,39.3457,
3,0.049394,0.02794,0.02794,39.6657,
4,0.056032,0.022152,0.022152,39.7023,
5,0.06225,0.017713,0.017713,39.7338,
6,0.068968,0.014337,0.014337,39.7605,
7,0.074991,0.011816,0.011816,39.7826,
8,0.085301,0.0034091,0.0034091,39.8832,
9,0.092594,0.0026831,0.0026831,39.8964,
10,0.10062,0.0021233,0.0021233,39.9078,
11,0.10791,0.0016934,0.0016934,39.9177,
12,0.11565,0.0013654,0.0013654,39.9261,
13,0.12293,0.0011189,0.0011189,39.9331,
14,0.1333,0.00032792,0.00032792,39.9638,
15,0.14134,0.00025777,0.00025777,39.9679,
16,0.14944,0.00020365,0.00020365,39.9715,
17,0.15751,0.00016202,0.00016202,39.9745,
18,0.16559,0.00013019,0.00013019,39.9772,
19,0.17485,0.00010614,0.00010614,39.9794,
20,0.18994,3.1549e-05,3.1549e-05,39.9888,
21,0.19858,2.4774e-05,2.4774e-05,39.99,
22,0.20857,1.9542e-05,1.9542e-05,39.9912,
23,0.21908,1.5514e-05,1.5514e-05,39.9921,
24,0.22989,1.2427e-05,1.2427e-05,39.9929,
25,0.24058,1.0086e-05,1.0086e-05,39.9936,
26,0.25368,3.0453e-06,3.0453e-06,39.9965,
27,0.26086,2.3401e-06,2.3401e-06,39.9969,
28,0.26886,1.8503e-06,1.8503e-06,39.9973,
29,0.27674,1.486e-06,1.486e-06,39.9976,
30,0.2851,1.187e-06,1.187e-06,39.9978,
