"iter","time","maxviolation","meanviolation","cost",
0,0,79.9366,79.9366,71.4001,
1,0.23291,0.25326,0.25326,32.0071,
2,0.28318,0.049785,0.049785,31.7299,
3,0.29048,0.039982,0.039982,31.7514,
4,0.29989,0.032399,0.032399,31.7699,
5,0.34346,0.009694,0.009694,31.8453,
6,0.35144,0.0076161,0.0076161,31.8556,
7,0.35965,0.0060043,0.0060043,31.8646,
8,0.36754,0.0047595,0.0047595,31.8725,
9,0.37598,0.0038015,0.0038015,31.8792,
10,0.38388,0.0030679,0.0030679,31.885,
11,0.39263,0.0025219,0.0025219,31.8898,
12,0.40414,0.00072956,0.00072956,31.9112,
13,0.41188,0.00057853,0.00057853,31.9139,
14,0.41955,0.00045792,0.00045792,31.9164,
15,0.42725,0.00036517,0.00036517,31.9185,
16,0.43489,0.00029433,0.00029433,31.9203,
17,0.44263,0.000241,0.000241,31.9218,
18,0.45414,7.1084e-05,7.1084e-05,31.9283,
19,0.46199,5.5848e-05,5.5848e-05,31.9292,
20,0.47016,4.4071e-05,4.4071e-05,31.93,
21,0.47802,3.5017e-05,3.5017e-05,31.9307,
22,0.48498,2.7994e-05,2.7994e-05,31.9312,
23,0.49201,2.2928e-05,2.2928e-05,31.9317,
24,0.50078,8.9415e-06,8.9415e-06,31.9334,
25,0.50846,5.1471e-06,5.1471e-06,31.934,
26,0.516,4.2385e-06,4.2385e-06,31.9342,
27,0.5238,3.3525e-06,3.3525e-06,31.9344,
28,0.53137,2.6887e-06,2.6887e-06,31.9346,
29,0.53917,2.1856e-06,2.1856e-06,31.9347,
30,0.54864,8.8668e-07,8.8668e-07,31.9352,
