"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,231.168,4.6443e-05,NaN,NaN,NaN,NaN,NaN,53.6825,53.6825,
1,231.168,0.31705,6.1173,0.0039063,0,1.9923,1,52.6528,52.6528,
2,205.254,0.46851,7.0125,0.0078125,0,2.1545,1,32.6518,32.6518,
3,203.3598,1.043,2.8422,0.015625,0,1.4479,1,27.8859,27.8859,
4,203.7784,1.147,0.48886,0.5,0,0.48822,1,24.993,24.993,
5,200.6417,1.5324,3.2344,0.00097656,0,1.4765,1,21.2561,21.2561,
6,200.2109,1.6321,0.32259,0.25,0,0.32241,1,20.8641,20.8641,
7,200.1701,1.9378,29.9037,0.5,0,3.2982,1,9.6723,9.6723,
8,200.6365,2.0355,0.28604,1,0,0.28591,1,3.7732,3.7732,
9,198.944,2.2452,13.1382,0.0039063,0,2.1119,1,2.5293,2.5293,
10,198.9981,2.3504,0.11664,0.25,0,0.11663,1,2.5179,2.5179,
11,196.2221,2.5639,2.1069,0.00048828,0,1.2567,1,2.1324,2.1324,
12,196.2478,2.6604,0.023301,0.015625,0,0.023301,1,2.1244,2.1244,
13,193.7822,2.9264,1.7247,9.5367e-07,0,1.156,1,1.2293,1.2293,
14,193.7796,3.028,0.029304,0.0625,0,0.029304,1,1.1922,1.1922,
15,193.1055,4.14,2.5683,0.00012207,0,1.5379,1,0.99102,0.99102,
16,192.8875,4.2375,0.12018,1,0,0.12017,1,0.67038,0.67038,
17,194.8422,4.6405,1.8099,0.00024414,0,1.2748,1,0.14894,0.14894,
18,194.6709,4.7367,0.054175,1,0,0.054174,1,0.13559,0.13559,
19,194.1995,5.0374,1.2678,0.00048828,0,1.0336,1,0.022049,0.022049,
20,193.6001,5.3633,0.5101,2.9802e-08,0,0.47764,1,0.0034709,0.0034709,
21,193.4409,5.7192,0.39326,0.00097656,0,0.38043,1,0.00057827,0.00057827,
22,193.444,5.8147,0.00096789,0.125,0,0.00096789,1,0.00054925,0.00054925,
23,192.7655,6.3516,0.22027,9.5367e-07,0,0.2185,1,3.9903e-07,3.9903e-07,
24,192.7657,6.4594,5.4576e-05,1,0,5.4576e-05,1,1.3727e-07,1.3727e-07,
