"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,345.4115,5.8148e-05,NaN,NaN,NaN,NaN,NaN,42.5325,42.5325,
1,345.4115,0.37848,12.2231,0.0625,0,3.3741,1,28.2028,28.2028,
2,302.5929,0.79404,10.8463,0.0039063,0,3.0876,1,24.7974,24.7974,
3,296.5634,0.96905,6.2349,0.0078125,0,2.094,1,17.9686,17.9686,
4,286.1919,1.5096,3.2748,0.0039063,0,2.0285,1,10.8977,10.8977,
5,286.1473,1.5859,0.0080423,0.00012207,0,0.0080423,1,10.8984,10.8984,
6,274.3781,1.7628,6.7821,0.0078125,0,2.1169,1,9.8418,9.8418,
7,270.2536,1.9516,4.0752,0.0039063,0,1.835,1,7.1021,7.1021,
8,273.6581,2.0198,0.38184,1,0,0.38138,1,4.6327,4.6327,
9,273.8307,2.1804,2.8222,0.015625,0,1.4959,1,3.2732,3.2732,
10,273.8233,2.2522,0.0019354,1.9073e-06,0,0.0019354,1,3.2733,3.2733,
11,273.819,2.3233,0.0011729,2.3842e-07,0,0.0011729,1,3.2733,3.2733,
12,279.2019,2.5363,7.6718,0.0078125,0,2.7311,1,1.0876,1.0876,
13,278.4334,2.6009,0.093705,1,0,0.093698,1,0.28391,0.28391,
14,278.3607,2.8008,1.1591,0.00097656,0,0.9422,1,0.062546,0.062546,
15,278.0665,2.8664,0.038355,1,0,0.038354,1,0.048124,0.048124,
16,275.654,3.2465,0.67384,3.0518e-05,0,0.64956,1,4.978e-05,4.978e-05,
17,275.273,3.5308,0.10731,9.5367e-07,0,0.1072,1,2.2281e-06,2.2281e-06,
18,275.2731,3.5948,2.5473e-05,0.015625,0,2.5473e-05,1,2.2143e-06,2.2143e-06,
