"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,1343.5129,4.4932e-05,NaN,NaN,NaN,NaN,NaN,49.9645,49.9645,
1,1343.5129,0.26609,12.4976,0.03125,0,3.7682,1,58.6518,58.6518,
2,1261.5348,0.36952,0.15884,0.03125,0,0.15882,1,58.0623,58.0623,
3,1227.098,0.71647,7.2886,0.00024414,0,2.8858,1,46.7075,46.7075,
4,1226.5845,0.82161,0.032769,0.0019531,0,0.032769,1,46.6678,46.6678,
5,1233.0461,1.0678,65.7251,0.0019531,0,4.5017,1,37.3062,37.3062,
6,1242.7467,1.3542,6.9518,0.015625,0,2.2107,1,27.3826,27.3826,
7,1242.7784,1.4568,0.087775,0.015625,0,0.087771,1,27.3712,27.3712,
8,1229.264,1.7121,3.034,0.0019531,0,1.4781,1,20.8971,20.8971,
9,1154.4565,3.0347,3036.9675,0.125,0,11.3479,1,14.9442,14.9442,
10,1155.4596,3.1365,0.18415,0.25,0,0.18412,1,13.1493,13.1493,
11,1166.3556,3.4067,4.67,0.0019531,0,1.9018,1,9.4893,9.4893,
12,1168.0314,3.5086,0.30181,1,0,0.30167,1,5.0131,5.0131,
13,1166.3853,3.7841,17.3952,0.0078125,0,2.1876,1,4.2648,4.2648,
14,1158.8596,4.0363,5.226,0.00097656,0,2.0514,1,2.6611,2.6611,
15,1158.7019,4.1368,0.048256,0.0625,0,0.048255,1,2.6241,2.6241,
16,1154.8661,4.4483,4.0325,1.9073e-06,0,1.9045,1,1.8276,1.8276,
17,1155.1679,4.5468,0.093627,1,0,0.093623,1,0.46821,0.46821,
18,1156.9902,4.7953,0.95544,0.0039063,0,0.79499,1,0.16199,0.16199,
19,1157.054,4.8957,0.038561,1,0,0.038561,1,0.080528,0.080528,
20,1154.713,5.1406,0.60633,0.00024414,0,0.56551,1,0.020145,0.020145,
21,1154.7102,5.2379,0.013015,0.5,0,0.013015,1,0.019197,0.019197,
22,1152.4368,5.9631,0.75273,0.00024414,0,0.69127,1,0.0086034,0.0086034,
23,1152.434,6.0587,0.012112,1,0,0.012112,1,0.0078482,0.0078482,
24,1153.1629,6.7421,0.47499,1.9073e-06,0,0.45606,1,0.00061085,0.00061085,
25,1153.1391,7.1605,0.30119,0.00024414,0,0.29496,1,0.00040431,0.00040431,
26,1152.9222,7.4573,0.24662,1.5259e-05,0,0.24333,1,0.00011335,0.00011335,
27,1153.6983,7.8531,0.17793,9.3132e-10,0,0.17699,0,2.5503e-05,2.5503e-05,
28,1153.6984,10.2048,0.00016434,1,0,0.00016434,-6,1.4866e-05,1.4866e-05,
