"iter","time","maxviolation","meanviolation","cost",
0,0,34.054,34.054,67.6799,
1,0.10478,1.057,1.057,35.1301,
2,0.16218,0.11399,0.11399,36.5634,
3,0.2276,0.029124,0.029124,36.9146,
4,0.2355,0.023165,0.023165,36.9535,
5,0.24321,0.018589,0.018589,36.987,
6,0.25086,0.015122,0.015122,37.0153,
7,0.26327,0.0045381,0.0045381,37.1331,
8,0.27041,0.003568,0.003568,37.1493,
9,0.27936,0.0028074,0.0028074,37.1636,
10,0.28754,0.0022277,0.0022277,37.1759,
11,0.29599,0.0017823,0.0017823,37.1864,
12,0.30415,0.0014435,0.0014435,37.1954,
13,0.31161,0.0011927,0.0011927,37.2028,
14,0.32303,0.00034305,0.00034305,37.2368,
15,0.33185,0.00027027,0.00027027,37.2412,
16,0.34012,0.00021421,0.00021421,37.245,
17,0.34802,0.00017089,0.00017089,37.2484,
18,0.35619,0.00013786,0.00013786,37.2512,
19,0.36408,0.00011307,0.00011307,37.2536,
20,0.37497,3.3065e-05,3.3065e-05,37.2639,
21,0.38317,2.6016e-05,2.6016e-05,37.2653,
22,0.39073,2.036e-05,2.036e-05,37.2666,
23,0.39794,1.6262e-05,1.6262e-05,37.2676,
24,0.40545,1.3122e-05,1.3122e-05,37.2685,
25,0.41266,1.0749e-05,1.0749e-05,37.2692,
26,0.42179,3.4879e-06,3.4879e-06,37.2722,
27,0.42964,2.4778e-06,2.4778e-06,37.2728,
28,0.4379,1.9652e-06,1.9652e-06,37.2732,
29,0.44599,1.5612e-06,1.5612e-06,37.2735,
30,0.45403,1.2538e-06,1.2538e-06,37.2738,
