"iter","time","maxviolation","meanviolation","cost",
0,0,42.5325,42.5325,345.4115,
1,0.28479,1.0252,1.0252,152.9843,
2,0.57071,0.062964,0.062964,143.2024,
3,0.57858,0.052112,0.052112,143.2281,
4,0.58884,0.014737,0.014737,143.3497,
5,0.59771,0.01164,0.01164,143.3651,
6,0.60714,0.0092521,0.0092521,143.3784,
7,0.61608,0.0074161,0.0074161,143.3899,
8,0.62468,0.0060114,0.0060114,143.3996,
9,0.63304,0.0049456,0.0049456,143.4078,
10,0.64644,0.0014174,0.0014174,143.4451,
11,0.65404,0.0011183,0.0011183,143.4499,
12,0.66229,0.00088718,0.00088718,143.4541,
13,0.66986,0.0007093,0.0007093,143.4576,
14,0.67858,0.00057303,0.00057303,143.4607,
15,0.68619,0.00046949,0.00046949,143.4633,
16,0.6981,0.0001364,0.0001364,143.4747,
17,0.70649,0.00010749,0.00010749,143.4762,
18,0.71439,8.5113e-05,8.5113e-05,143.4775,
19,0.72268,6.7869e-05,6.7869e-05,143.4786,
20,0.73057,5.4641e-05,5.4641e-05,143.4796,
21,0.73828,4.4532e-05,4.4532e-05,143.4804,
22,0.74523,3.7066e-05,3.7066e-05,143.4811,
23,0.7544,1.3343e-05,1.3343e-05,143.4838,
24,0.76197,7.8596e-06,7.8596e-06,143.4848,
25,0.76988,6.467e-06,6.467e-06,143.4851,
26,0.77742,5.1955e-06,5.1955e-06,143.4854,
27,0.78512,4.2322e-06,4.2322e-06,143.4857,
28,0.79284,3.5015e-06,3.5015e-06,143.4859,
29,0.80342,8.2461e-07,8.2461e-07,143.487,
30,0.81178,7.8303e-07,7.8303e-07,143.487,
