"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,51.2078,0.00016727,NaN,NaN,NaN,NaN,NaN,3.2622,3.2622,
1,51.2078,0.20272,4.3318,1,0,2.1304,1,0.84305,0.84305,
2,39.8822,0.25746,4.2374,0.25,0,1.9934,1,0.5544,0.5544,
3,37.622,0.30942,2.4766,0.125,0,1.8904,1,0.060226,0.060226,
4,37.486,0.3573,0.62007,0.00012207,0,0.58548,1,0.01867,0.01867,
5,37.7446,0.44954,0.42556,0.125,0,0.41451,1,0.0032953,0.0032953,
6,37.7271,0.4825,0.012817,1,0,0.012817,1,0.000908,0.000908,
7,37.7357,0.5259,0.29662,0.0039063,0,0.29247,1,0.00053685,0.00053685,
8,37.7333,0.55448,0.0029875,0.125,0,0.0029875,1,0.00052182,0.00052182,
9,37.3717,0.6177,0.18058,6.1035e-05,0,0.17962,1,5.1923e-05,5.1923e-05,
10,37.372,0.65146,0.00073437,0.0625,0,0.00073437,1,5.1797e-05,5.1797e-05,
11,37.2129,0.72008,0.10194,3.8147e-06,0,0.10177,1,5.1984e-06,5.1984e-06,
12,37.1254,0.79664,0.074269,0.00024414,0,0.074202,1,2.1119e-07,2.1119e-07,
13,37.12,0.88854,0.028072,1.4901e-08,0,0.028068,1,6.3226e-08,6.3226e-08,
14,37.1684,0.96157,0.01997,4.6566e-10,0,0.019968,0,3.8018e-09,3.8018e-09,
15,37.1681,1.6806,0.01353,1.4901e-08,0,0.01353,-6,2.4398e-10,2.4398e-10,
16,36.7643,1.7545,0.65053,4.6566e-10,1,0.61663,0,0.019684,0.019684,
17,36.7346,3.7704,0.036741,1,0,0.036739,1,0.0070998,0.0070998,
18,37.46,3.8351,0.4956,0.015625,0,0.47704,-6,0.00071064,0.00071064,
19,37.4632,5.7815,0.0073256,1,0,0.0073256,1,0.00027223,0.00027223,
20,37.8363,5.8659,0.13222,0.0019531,0,0.13184,-6,6.638e-05,6.638e-05,
21,37.8384,7.7856,0.0034961,1,0,0.0034961,1,6.1679e-05,6.1679e-05,
22,37.7699,7.8711,0.1257,0.015625,0,0.12545,1,1.7498e-06,1.7498e-06,
23,37.77,9.8973,0.00029813,1,0,0.00029813,1,4.5011e-07,4.5011e-07,
