"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,96.959,6.1546e-05,NaN,NaN,NaN,NaN,NaN,31.5962,31.5962,
1,96.959,0.066565,14.7563,1,0,3.7231,1,27.143,27.143,
2,79.9063,0.11364,0.42526,0.0625,0,0.4231,1,28.2192,28.2192,
3,59.9792,0.33444,25.1321,0.25,0,4.7697,1,31.2818,31.2818,
4,54.0217,0.38039,0.87958,1,0,0.86111,1,8.6928,8.6928,
5,42.7097,0.46132,6.6883,0.0625,0,2.5761,1,5.824,5.824,
6,46.2809,0.64687,7.2433,0.0078125,0,3.482,1,3.5065,3.5065,
7,45.9414,0.68635,0.058059,0.015625,0,0.058056,1,3.5058,3.5058,
8,52.4858,0.76441,12.5086,0.0625,0,3.3468,1,2.5929,2.5929,
9,52.3607,0.80653,0.15185,0.125,0,0.15177,1,2.5731,2.5731,
10,51.455,0.90254,8.9841,0.03125,0,2.3831,1,0.98163,0.98163,
11,51.2464,0.94348,0.051406,0.0625,0,0.051403,1,0.95622,0.95622,
12,51.7726,1.0433,1.9554,1,0,1.4201,1,0.33311,0.33311,
13,51.4291,1.081,0.083503,1,0,0.08349,1,0.085241,0.085241,
14,51.0182,1.1459,1.039,3.8147e-06,0,0.92763,1,0.026203,0.026203,
15,51.019,1.1855,0.0012163,0.00097656,0,0.0012163,1,0.026198,0.026198,
16,50.3081,1.3222,0.72451,0.00048828,0,0.66747,1,0.0084908,0.0084908,
17,50.8346,1.4256,0.59008,0.0078125,0,0.55382,1,0.0039873,0.0039873,
18,50.828,1.4645,0.0084345,1,0,0.0084345,1,0.00099716,0.00099716,
19,50.4473,1.5921,0.19656,1.1921e-07,0,0.19523,1,0.00016053,0.00016053,
20,50.4611,1.7923,0.11608,1.1921e-07,0,0.11582,1,3.5686e-05,3.5686e-05,
21,50.4604,1.8277,0.00080453,1,0,0.00080453,1,9.0994e-06,9.0994e-06,
22,50.2264,2.0002,0.12789,4.6566e-10,1,0.12746,0,2.7186e-05,2.7186e-05,
23,50.0256,2.1756,0.13015,0.0039063,0,0.12978,-6,8.3919e-06,8.3919e-06,
24,50.0252,4.1348,0.00048663,1,0,0.00048663,-6,1.2691e-06,1.2691e-06,
25,50.2262,4.336,0.055924,3.7253e-09,0,0.055887,1,3.0083e-07,3.0083e-07,
26,50.2262,4.3761,8.0986e-05,1,0,8.0986e-05,1,9.2251e-08,9.2251e-08,
