"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,43.6239,0.00017671,NaN,NaN,NaN,NaN,NaN,6.7345,6.7345,
1,43.6239,0.030736,14.0274,1,0,2.9844,1,1.6336,1.6336,
2,31.8298,0.059991,0.29975,0.5,0,0.29799,1,1.3019,1.3019,
3,28.1811,0.091947,4.2256,0.0039063,0,2.1247,1,0.65888,0.65888,
4,28.1961,0.13411,2.3956,0.03125,0,1.5447,1,0.12102,0.12102,
5,28.3049,0.17019,1.0642,0.0625,0,0.93967,1,0.025699,0.025699,
6,28.2653,0.19669,0.04177,1,0,0.041765,1,0.0075553,0.0075553,
7,27.733,0.23265,0.37272,0.00097656,0,0.36588,1,0.0029075,0.0029075,
8,27.7586,0.26713,0.019721,1,0,0.019721,1,0.0022699,0.0022699,
9,27.7842,0.31581,0.2336,0.00024414,0,0.23151,1,0.00050147,0.00050147,
10,27.7823,0.3437,0.0019178,0.0625,0,0.0019178,1,0.00049147,0.00049147,
11,27.4659,0.39758,0.26873,0.00097656,0,0.26558,1,0.00010878,0.00010878,
12,27.4694,0.42577,0.0030696,0.5,0,0.0030696,1,0.00010804,0.00010804,
13,27.4288,0.49008,0.11941,0.0039063,0,0.11914,1,1.3767e-05,1.3767e-05,
14,27.4268,0.51775,0.0015158,1,0,0.0015158,1,1.2949e-05,1.2949e-05,
15,27.3968,0.57545,0.076078,6.1035e-05,0,0.076008,1,7.8005e-07,7.8005e-07,
16,27.3972,0.59946,0.00027096,1,0,0.00027096,1,4.1161e-07,4.1161e-07,
