"iter","time","maxviolation","meanviolation","cost",
0,0,3.2622,3.2622,51.2078,
1,0.044461,1.2436,1.2436,31.8606,
2,0.074127,0.099504,0.099504,33.5131,
3,0.10909,0.025868,0.025868,33.799,
4,0.12446,0.020369,0.020369,33.8317,
5,0.13465,0.016177,0.016177,33.8597,
6,0.14967,0.012922,0.012922,33.8838,
7,0.15704,0.010509,0.010509,33.9037,
8,0.17795,0.0030965,0.0030965,33.9865,
9,0.18675,0.0024302,0.0024302,33.9977,
10,0.19539,0.0019159,0.0019159,34.0073,
11,0.20444,0.001514,0.001514,34.0158,
12,0.21396,0.0012109,0.0012109,34.023,
13,0.22212,0.0009821,0.0009821,34.0291,
14,0.23027,0.00080948,0.00080948,34.0341,
15,0.24311,0.00023301,0.00023301,34.0571,
16,0.25388,0.0001832,0.0001832,34.0602,
17,0.26649,0.00014495,0.00014495,34.0628,
18,0.27546,0.00011558,0.00011558,34.065,
19,0.28399,9.3163e-05,9.3163e-05,34.0669,
20,0.29245,7.6326e-05,7.6326e-05,34.0685,
21,0.30259,2.2383e-05,2.2383e-05,34.0755,
22,0.31068,1.7607e-05,1.7607e-05,34.0764,
23,0.31899,1.3904e-05,1.3904e-05,34.0772,
24,0.32627,1.1004e-05,1.1004e-05,34.0779,
25,0.33372,8.8721e-06,8.8721e-06,34.0785,
26,0.3411,7.2557e-06,7.2557e-06,34.079,
27,0.35254,2.1981e-06,2.1981e-06,34.0811,
28,0.36087,1.6847e-06,1.6847e-06,34.0814,
29,0.36854,1.3298e-06,1.3298e-06,34.0817,
30,0.37675,1.0563e-06,1.0563e-06,34.0819,
