"iter","time","maxviolation","meanviolation","cost",
0,0,3.284,3.284,49.9084,
1,0.036858,0.38225,0.38225,33.9924,
2,0.058803,0.0602,0.0602,34.4164,
3,0.071331,0.04928,0.04928,34.4416,
4,0.088892,0.013888,0.013888,34.5524,
5,0.096187,0.010922,0.010922,34.5664,
6,0.11198,0.0086014,0.0086014,34.5787,
7,0.11964,0.0068745,0.0068745,34.5889,
8,0.13354,0.0055191,0.0055191,34.5979,
9,0.14086,0.0045019,0.0045019,34.6054,
10,0.14858,0.0037371,0.0037371,34.6116,
11,0.16403,0.0010401,0.0010401,34.6415,
12,0.17107,0.00082209,0.00082209,34.6452,
13,0.17792,0.00065523,0.00065523,34.6483,
14,0.18523,0.00052642,0.00052642,34.6511,
15,0.1921,0.00042786,0.00042786,34.6534,
16,0.19925,0.00035332,0.00035332,34.6554,
17,0.21029,0.00010035,0.00010035,34.6644,
18,0.21886,7.8793e-05,7.8793e-05,34.6656,
19,0.22723,6.255e-05,6.255e-05,34.6666,
20,0.23585,5.0078e-05,5.0078e-05,34.6674,
21,0.24348,4.0629e-05,4.0629e-05,34.6682,
22,0.25092,3.3405e-05,3.3405e-05,34.6688,
23,0.26152,9.6453e-06,9.6453e-06,34.6715,
24,0.26867,7.5668e-06,7.5668e-06,34.6719,
25,0.27576,5.9943e-06,5.9943e-06,34.6722,
26,0.28289,4.7907e-06,4.7907e-06,34.6725,
27,0.29011,3.8717e-06,3.8717e-06,34.6727,
28,0.29718,3.1729e-06,3.1729e-06,34.6729,
29,0.30908,9.6924e-07,9.6924e-07,34.6737,
30,0.31694,7.2806e-07,7.2806e-07,34.6739,
