"iter","time","maxviolation","meanviolation","cost",
0,0,49.9645,49.9645,1343.5129,
1,0.25697,0.43141,0.43141,858.8525,
2,0.5346,0.018944,0.018944,842.3456,
3,0.6203,0.034893,0.034893,839.0089,
4,0.62855,0.027962,0.027962,839.0244,
5,0.63667,0.022736,0.022736,839.0373,
6,0.64737,0.0067245,0.0067245,839.0913,
7,0.65619,0.0052689,0.0052689,839.0986,
8,0.66471,0.0041498,0.0041498,839.1049,
9,0.67331,0.0032887,0.0032887,839.1104,
10,0.68172,0.0026288,0.0026288,839.1151,
11,0.69061,0.0021272,0.0021272,839.119,
12,0.69797,0.001755,0.001755,839.1223,
13,0.71207,0.0005034,0.0005034,839.1373,
14,0.72045,0.00039621,0.00039621,839.1393,
15,0.72844,0.00031354,0.00031354,839.1409,
16,0.73694,0.00025006,0.00025006,839.1424,
17,0.74491,0.00020167,0.00020167,839.1436,
18,0.75226,0.00016549,0.00016549,839.1447,
19,0.76302,4.7769e-05,4.7769e-05,839.1492,
20,0.77108,3.7488e-05,3.7488e-05,839.1498,
21,0.77843,2.9672e-05,2.9672e-05,839.1504,
22,0.78838,2.3689e-05,2.3689e-05,839.1508,
23,0.80047,1.92e-05,1.92e-05,839.1512,
24,0.80856,1.569e-05,1.569e-05,839.1515,
25,0.81836,6.0045e-06,6.0045e-06,839.1527,
26,0.82668,3.4803e-06,3.4803e-06,839.1531,
27,0.83488,2.8643e-06,2.8643e-06,839.1532,
28,0.8432,2.2721e-06,2.2721e-06,839.1534,
29,0.85138,1.8265e-06,1.8265e-06,839.1535,
30,0.85943,1.4883e-06,1.4883e-06,839.1536,
