"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,111.7402,4.2667e-05,NaN,NaN,NaN,NaN,NaN,27.6187,27.6187,
1,111.7402,0.069047,13.1024,0.0039063,0,4.0484,1,17.4903,17.4903,
2,106.5381,0.12855,0.034587,6.1035e-05,0,0.034586,1,17.5076,17.5076,
3,98.8058,0.23301,7.3703,0.0019531,0,2.4313,1,11.7236,11.7236,
4,98.4491,0.27706,0.14411,0.0625,0,0.14407,1,11.3959,11.3959,
5,99.8419,0.36732,4.8015,0.0078125,0,2.0016,1,7.9377,7.9377,
6,96.8792,0.47023,13.9935,0.0625,0,2.907,1,6.9744,6.9744,
7,93.8845,0.54841,5.4875,0.0039063,0,2.1683,1,5.5357,5.5357,
8,94.1249,0.59122,0.075344,0.03125,0,0.075338,1,5.4915,5.4915,
9,97.8034,0.72431,2.3745,0.0019531,0,1.4274,1,3.8168,3.8168,
10,96.6863,0.76679,0.36218,1,0,0.36155,1,2.8194,2.8194,
11,104.8672,0.8769,4.1001,0.0625,0,1.9494,1,2.0686,2.0686,
12,103.7731,0.91901,0.2054,1,0,0.20528,1,0.88698,0.88698,
13,101.0715,1.0182,1.3041,0.0039063,0,1.1411,1,0.17419,0.17419,
14,101.4731,1.0602,0.057307,0.5,0,0.057305,1,0.15389,0.15389,
15,102.1118,1.1833,0.87654,0.0078125,0,0.79166,1,0.0085934,0.0085934,
16,102.1684,1.2239,0.015373,1,0,0.015373,1,0.0021954,0.0021954,
17,101.9476,1.512,0.44327,0.00012207,0,0.43458,1,0.001441,0.001441,
18,101.9183,1.5533,0.0044704,1,0,0.0044704,1,0.00039549,0.00039549,
19,101.8786,1.6613,0.13645,6.1035e-05,0,0.13594,1,0.00013617,0.00013617,
20,101.6708,1.7733,0.11754,0.00097656,0,0.11717,1,3.227e-05,3.227e-05,
21,101.6658,1.8118,0.00076502,1,0,0.00076502,1,1.1609e-05,1.1609e-05,
22,101.6259,2.5073,0.097794,2.9802e-08,0,0.097593,1,1.8324e-06,1.8324e-06,
23,101.5115,2.8281,0.044716,1.8626e-09,0,0.044698,1,1.9867e-07,1.9867e-07,
24,101.4547,2.9608,0.03986,9.5367e-07,0,0.039846,1,1.4443e-07,1.4443e-07,
25,101.4547,4.905,5.4486e-12,4.7684e-07,0,5.4486e-12,-6,1.4443e-07,1.4443e-07,
