"iter","time","maxviolation","meanviolation","cost",
0,0,12.1799,12.1799,113.1607,
1,0.2619,0.28844,0.28844,53.2153,
2,0.28782,0.055341,0.055341,53.5352,
3,0.29495,0.04478,0.04478,53.5601,
4,0.30202,0.036851,0.036851,53.5807,
5,0.3418,0.010624,0.010624,53.6739,
6,0.34988,0.0083628,0.0083628,53.6861,
7,0.35814,0.006615,0.006615,53.6966,
8,0.36635,0.0052709,0.0052709,53.7058,
9,0.37409,0.0042443,0.0042443,53.7136,
10,0.38175,0.0034711,0.0034711,53.7201,
11,0.39416,0.0010231,0.0010231,53.7483,
12,0.4013,0.00080476,0.00080476,53.7521,
13,0.40878,0.00063548,0.00063548,53.7554,
14,0.41591,0.00050517,0.00050517,53.7583,
15,0.42379,0.00040544,0.00040544,53.7607,
16,0.43102,0.00032997,0.00032997,53.7628,
17,0.44256,9.8849e-05,9.8849e-05,53.7714,
18,0.45004,7.7464e-05,7.7464e-05,53.7726,
19,0.45822,6.1065e-05,6.1065e-05,53.7736,
20,0.46571,4.8426e-05,4.8426e-05,53.7745,
21,0.47465,3.8752e-05,3.8752e-05,53.7753,
22,0.48186,3.1417e-05,3.1417e-05,53.7759,
23,0.49002,2.5908e-05,2.5908e-05,53.7765,
24,0.49832,9.9297e-06,9.9297e-06,53.7785,
25,0.50796,5.915e-06,5.915e-06,53.7792,
26,0.51533,4.6009e-06,4.6009e-06,53.7795,
27,0.52275,3.6859e-06,3.6859e-06,53.7798,
28,0.53008,2.9857e-06,2.9857e-06,53.78,
29,0.53744,2.4588e-06,2.4588e-06,53.7801,
30,0.54557,6.0191e-07,6.0191e-07,53.781,
