"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,92.9816,7.0608e-05,NaN,NaN,NaN,NaN,NaN,57.4691,57.4691,
1,92.9816,0.26213,22.8103,0.015625,0,3.4779,1,50.5162,50.5162,
2,88.0106,0.33704,0.94662,0.5,0,0.92766,1,39.8622,39.8622,
3,85.0841,0.46157,8.3114,0.0625,0,2.4066,1,34.0429,34.0429,
4,85.1486,0.51344,0.25415,0.0625,0,0.25383,1,33.0971,33.0971,
5,80.9963,0.60553,21.9394,0.0625,0,3.9987,1,29.0219,29.0219,
6,65.586,0.64877,2.0082,0.5,0,1.6774,1,29.5129,29.5129,
7,50.8063,0.80121,24.5656,0.25,0,5.1155,1,17.4359,17.4359,
8,48.9351,0.87757,2.7681,0.015625,0,1.6094,1,14.8159,14.8159,
9,48.4155,0.92336,0.57612,0.5,0,0.57273,1,13.0354,13.0354,
10,47.4042,1.027,2.3478,0.03125,0,1.4851,1,10.2812,10.2812,
11,48.026,1.0753,0.41631,0.5,0,0.41495,1,7.9714,7.9714,
12,49.4259,1.1748,2.5591,0.0019531,0,1.4967,1,6.2602,6.2602,
13,49.5359,1.2209,0.13613,0.0625,0,0.13609,1,6.1771,6.1771,
14,52.3471,1.3344,4.6342,0.03125,0,2.0206,1,4.6999,4.6999,
15,52.236,1.3834,0.075583,0.03125,0,0.075576,1,4.6473,4.6473,
16,53.1646,1.5073,5.3234,0.03125,0,2.1369,1,4.1998,4.1998,
17,52.902,1.5515,0.13642,0.125,0,0.13638,1,3.9911,3.9911,
18,55.0494,1.6798,4.5118,0.0039063,0,2.0934,1,1.0245,1.0245,
19,54.7853,1.7872,2.6158,0.0625,0,1.5817,1,0.40289,0.40289,
20,54.3428,1.8372,0.078206,1,0,0.078199,1,0.1009,0.1009,
21,53.397,1.9483,0.89978,0.00024414,0,0.8066,1,0.0084442,0.0084442,
22,53.3872,1.9917,0.001729,0.0078125,0,0.001729,1,0.0084295,0.0084295,
23,52.6002,2.1321,0.37294,6.1035e-05,0,0.36421,1,0.00063776,0.00063776,
24,52.0721,2.3177,0.26612,3.8147e-06,0,0.26287,1,0.00010036,0.00010036,
25,52.0372,3.5984,0.1067,0.00024414,0,0.10651,1,1.9278e-05,1.9278e-05,
26,52.0356,3.6417,0.00028173,0.125,0,0.00028173,1,1.8214e-05,1.8214e-05,
