"iter","time","maxviolation","meanviolation","cost",
0,0,89.3761,89.3761,202.8203,
1,0.26325,0.095308,0.095308,33.1298,
2,0.5334,0.060719,0.060719,25.9809,
3,0.78672,0.048219,0.048219,25.3256,
4,1.0492,0.014604,0.014604,25.1148,
5,1.058,0.011428,0.011428,25.1197,
6,1.0671,0.0090499,0.0090499,25.1238,
7,1.0761,0.0071855,0.0071855,25.1274,
8,1.0851,0.0057563,0.0057563,25.1305,
9,1.094,0.0046718,0.0046718,25.1331,
10,1.1056,0.0014107,0.0014107,25.1438,
11,1.114,0.0011104,0.0011104,25.1453,
12,1.122,0.00087515,0.00087515,25.1466,
13,1.1303,0.00069353,0.00069353,25.1477,
14,1.1383,0.00055396,0.00055396,25.1487,
15,1.1467,0.00044759,0.00044759,25.1495,
16,1.1547,0.00036788,0.00036788,25.1502,
17,1.1647,0.00010818,0.00010818,25.1533,
18,1.1726,8.5107e-05,8.5107e-05,25.1537,
19,1.1804,6.7477e-05,6.7477e-05,25.154,
20,1.1871,5.3875e-05,5.3875e-05,25.1543,
21,1.1941,4.34e-05,4.34e-05,25.1546,
22,1.2008,3.5549e-05,3.5549e-05,25.1548,
23,1.2095,1.1246e-05,1.1246e-05,25.1557,
24,1.2168,8.3484e-06,8.3484e-06,25.1559,
25,1.2244,6.5719e-06,6.5719e-06,25.156,
26,1.2317,5.2078e-06,5.2078e-06,25.1561,
27,1.24,4.1779e-06,4.1779e-06,25.1562,
28,1.2473,3.4023e-06,3.4023e-06,25.1563,
29,1.2563,9.3486e-07,9.3486e-07,25.1566,
30,1.264,7.7914e-07,7.7914e-07,25.1566,
