"iter","time","maxviolation","meanviolation","cost",
0,0,5.6496,5.6496,47.3054,
1,0.03037,0.93311,0.93311,25.1658,
2,0.05977,0.072667,0.072667,26.3902,
3,0.088971,0.01994,0.01994,26.5627,
4,0.10455,0.015486,0.015486,26.5839,
5,0.12009,0.012032,0.012032,26.6022,
6,0.13544,0.0094161,0.0094161,26.6178,
7,0.14284,0.0074743,0.0074743,26.6307,
8,0.16064,0.0059191,0.0059191,26.6421,
9,0.16763,0.0048042,0.0048042,26.6512,
10,0.18214,0.0014257,0.0014257,26.6886,
11,0.2047,0.0010935,0.0010935,26.6935,
12,0.21237,0.00086091,0.00086091,26.6978,
13,0.22031,0.00068119,0.00068119,26.7015,
14,0.22793,0.00054327,0.00054327,26.7047,
15,0.23592,0.00043804,0.00043804,26.7074,
16,0.24357,0.00035941,0.00035941,26.7097,
17,0.25708,0.00010462,0.00010462,26.7196,
18,0.26521,8.2249e-05,8.2249e-05,26.7209,
19,0.27266,6.499e-05,6.499e-05,26.7221,
20,0.28057,5.171e-05,5.171e-05,26.723,
21,0.28799,4.1563e-05,4.1563e-05,26.7239,
22,0.29595,3.3902e-05,3.3902e-05,26.7246,
23,0.30622,1.0021e-05,1.0021e-05,26.7276,
24,0.31392,7.8963e-06,7.8963e-06,26.728,
25,0.32167,6.2297e-06,6.2297e-06,26.7284,
26,0.32862,4.9001e-06,4.9001e-06,26.7287,
27,0.33541,3.943e-06,3.943e-06,26.7289,
28,0.34215,3.2157e-06,3.2157e-06,26.7292,
29,0.35055,1.121e-06,1.121e-06,26.73,
30,0.35923,7.4128e-07,7.4128e-07,26.7302,
