"iter","time","maxviolation","meanviolation","cost",
0,0,13.1948,13.1948,52.3394,
1,0.036576,2.3779,2.3779,35.0479,
2,0.064844,0.13082,0.13082,38.2133,
3,0.10508,0.029872,0.029872,38.6378,
4,0.11327,0.023706,0.023706,38.6789,
5,0.12216,0.018997,0.018997,38.7138,
6,0.13499,0.015366,0.015366,38.7436,
7,0.14936,0.004556,0.004556,38.8645,
8,0.15825,0.0035715,0.0035715,38.881,
9,0.16662,0.0028128,0.0028128,38.8953,
10,0.17506,0.0022288,0.0022288,38.9076,
11,0.18323,0.0017811,0.0017811,38.9182,
12,0.19132,0.0014406,0.0014406,38.9272,
13,0.19949,0.001187,0.001187,38.9345,
14,0.21206,0.00034147,0.00034147,38.9683,
15,0.22083,0.00026869,0.00026869,38.9727,
16,0.22865,0.00021261,0.00021261,38.9765,
17,0.23643,0.00016953,0.00016953,38.9798,
18,0.24423,0.00013667,0.00013667,38.9826,
19,0.25229,0.00011198,0.00011198,38.9849,
20,0.26445,3.2794e-05,3.2794e-05,38.9951,
21,0.27316,2.5793e-05,2.5793e-05,38.9965,
22,0.28172,2.0373e-05,2.0373e-05,38.9977,
23,0.29,1.6203e-05,1.6203e-05,38.9987,
24,0.29912,1.3015e-05,1.3015e-05,38.9996,
25,0.30719,1.0628e-05,1.0628e-05,39.0003,
26,0.31613,3.5036e-06,3.5036e-06,39.0032,
27,0.32426,2.4418e-06,2.4418e-06,39.0039,
28,0.33188,1.9429e-06,1.9429e-06,39.0042,
29,0.3402,1.5435e-06,1.5435e-06,39.0046,
30,0.34818,1.2393e-06,1.2393e-06,39.0048,
