"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,193.7867,6.0413e-05,NaN,NaN,NaN,NaN,NaN,111.1095,111.1095,
1,193.7867,0.25803,22.3365,0.015625,0,4.3024,1,104.0192,104.0192,
2,162.2955,0.32586,0.77337,0.25,0,0.76792,1,96.4171,96.4171,
3,152.2542,0.47319,15.0432,1,0,2.9105,1,45.6,45.6,
4,153.213,0.53731,0.86218,0.5,0,0.85488,1,42.138,42.138,
5,142.7527,0.8475,60.8705,0.25,0,6.1844,1,23.392,23.392,
6,138.8582,0.95261,5.0584,0.5,0,2.0076,1,20.5865,20.5865,
7,136.4634,1.0105,0.60805,1,0,0.6059,1,11.663,11.663,
8,133.4582,1.208,2.1236,0.03125,0,1.2298,1,10.0843,10.0843,
9,133.6867,1.2654,0.30328,0.5,0,0.30305,1,7.8956,7.8956,
10,129.5361,1.5949,9.7903,0.015625,0,3.4187,1,6.1079,6.1079,
11,130.5166,1.6549,0.24067,1,0,0.24054,1,1.5548,1.5548,
12,127.661,1.7609,2.1354,0.125,0,1.5563,1,0.035213,0.035213,
13,127.5314,1.8187,0.018298,0.125,0,0.018298,1,0.038822,0.038822,
14,126.179,2.0471,0.62991,4.7684e-07,0,0.61743,1,0.024064,0.024064,
15,125.6097,2.2867,0.49288,0.00097656,0,0.46607,1,0.0024435,0.0024435,
16,125.585,2.4882,0.40249,0.00024414,0,0.39042,1,0.00088225,0.00088225,
17,125.5713,2.5442,0.0027781,1,0,0.0027781,1,0.00022057,0.00022057,
18,125.3624,2.8091,0.18508,1.5259e-05,0,0.18419,1,5.3315e-06,5.3315e-06,
19,125.3638,2.8659,0.00028745,1,0,0.00028745,1,2.3658e-06,2.3658e-06,
