"iter","time","maxviolation","meanviolation","cost",
0,0,17.356,17.356,604.4755,
1,0.2391,0.30748,0.30748,332.5009,
2,0.5905,0.029115,0.029115,327.1308,
3,0.65519,0.021972,0.021972,327.1296,
4,0.66285,0.017236,0.017236,327.137,
5,0.67316,0.013592,0.013592,327.1434,
6,0.68251,0.010787,0.010787,327.1489,
7,0.69423,0.0086383,0.0086383,327.1536,
8,0.70408,0.0070099,0.0070099,327.1576,
9,0.71783,0.0020974,0.0020974,327.1739,
10,0.72633,0.0016451,0.0016451,327.1762,
11,0.73473,0.0012957,0.0012957,327.1781,
12,0.74293,0.0010266,0.0010266,327.1798,
13,0.75037,0.00082096,0.00082096,327.1813,
14,0.7578,0.00066427,0.00066427,327.1825,
15,0.76585,0.00054625,0.00054625,327.1835,
16,0.77667,0.00015781,0.00015781,327.1881,
17,0.78437,0.00012418,0.00012418,327.1887,
18,0.79589,9.8228e-05,9.8228e-05,327.1892,
19,0.80592,7.8284e-05,7.8284e-05,327.1897,
20,0.81358,6.2995e-05,6.2995e-05,327.1901,
21,0.8206,5.1776e-05,5.1776e-05,327.1904,
22,0.82916,1.622e-05,1.622e-05,327.1917,
23,0.83645,1.1823e-05,1.1823e-05,327.192,
24,0.84406,9.3739e-06,9.3739e-06,327.1922,
25,0.85213,7.462e-06,7.462e-06,327.1923,
26,0.85967,6.0062e-06,6.0062e-06,327.1924,
27,0.86736,4.9049e-06,4.9049e-06,327.1925,
28,0.87725,1.6164e-06,1.6164e-06,327.1929,
29,0.88513,1.1436e-06,1.1436e-06,327.193,
30,0.89334,9.0233e-07,9.0233e-07,327.193,
