"iter","time","maxviolation","meanviolation","cost",
0,0,1.1732,1.1732,54.9914,
1,0.020564,3.5948,3.5948,29.8821,
2,0.046799,0.24304,0.24304,34.7999,
3,0.072251,0.041131,0.041131,35.7408,
4,0.089381,0.033464,0.033464,35.8043,
5,0.12923,0.0098805,0.0098805,36.0695,
6,0.14043,0.0077531,0.0077531,36.1054,
7,0.15376,0.0061106,0.0061106,36.1365,
8,0.16703,0.0048457,0.0048457,36.1635,
9,0.17845,0.0038762,0.0038762,36.1867,
10,0.18951,0.00314,0.00314,36.2063,
11,0.20073,0.0025907,0.0025907,36.2225,
12,0.21444,0.00074452,0.00074452,36.2969,
13,0.22194,0.0005897,0.0005897,36.3063,
14,0.22985,0.00046842,0.00046842,36.3146,
15,0.23734,0.00037429,0.00037429,36.3219,
16,0.2456,0.00030221,0.00030221,36.328,
17,0.25321,0.0002481,0.0002481,36.3332,
18,0.2639,7.287e-05,7.287e-05,36.3559,
19,0.27175,5.7163e-05,5.7163e-05,36.359,
20,0.28032,4.5089e-05,4.5089e-05,36.3616,
21,0.28818,3.585e-05,3.585e-05,36.3639,
22,0.29632,2.8808e-05,2.8808e-05,36.3658,
23,0.30417,2.3503e-05,2.3503e-05,36.3675,
24,0.31349,8.1289e-06,8.1289e-06,36.3738,
25,0.32145,5.4873e-06,5.4873e-06,36.3754,
26,0.32906,4.3601e-06,4.3601e-06,36.3762,
27,0.33696,3.4483e-06,3.4483e-06,36.3769,
28,0.34543,2.763e-06,2.763e-06,36.3775,
29,0.35314,2.247e-06,2.247e-06,36.378,
30,0.36437,6.1719e-07,6.1719e-07,36.3803,
31,0.37288,5.3378e-07,5.3378e-07,36.3804,
