"iter","time","maxviolation","meanviolation","cost",
0,0,78.8402,78.8402,208.5936,
1,0.26331,0.15749,0.15749,164.3183,
2,0.51194,0.063654,0.063654,82.3602,
3,0.75052,0.017884,0.017884,43.2455,
4,0.98846,0.016798,0.016798,35.0262,
5,1.2346,0.014626,0.014626,32.8173,
6,1.7566,0.0015156,0.0015156,29.6629,
7,2.0146,0.0039129,0.0039129,28.6634,
8,2.3175,0.0027044,0.0027044,28.3556,
9,2.5692,0.0022827,0.0022827,28.0647,
10,2.5777,0.0014741,0.0014741,28.0669,
11,2.5854,0.0011133,0.0011133,28.0681,
12,2.5939,0.00090934,0.00090934,28.0688,
13,2.601,0.00062152,0.00062152,28.0701,
14,2.6085,0.00047676,0.00047676,28.0708,
15,2.6155,0.00039312,0.00039312,28.0713,
16,2.6237,0.00026948,0.00026948,28.0721,
17,2.6309,0.00021023,0.00021023,28.0725,
18,2.6373,0.00017655,0.00017655,28.0728,
19,2.6449,0.00012062,0.00012062,28.0733,
20,2.6515,9.4194e-05,9.4194e-05,28.0736,
21,2.6581,7.777e-05,7.777e-05,28.0739,
22,2.6648,5.4776e-05,5.4776e-05,28.0742,
23,2.6716,4.2444e-05,4.2444e-05,28.0744,
24,2.6785,3.4948e-05,3.4948e-05,28.0745,
25,2.6856,2.4021e-05,2.4021e-05,28.0748,
26,2.6924,2.3931e-05,2.3931e-05,28.0748,
27,2.6996,1.648e-05,1.648e-05,28.075,
28,2.7064,1.6124e-05,1.6124e-05,28.075,
29,2.7137,8.564e-06,8.564e-06,28.0752,
30,2.7207,9.5402e-06,9.5402e-06,28.0752,
