"iter","time","maxviolation","meanviolation","cost",
0,0,403.3922,403.3922,1159.0819,
1,0.33019,1.1468,1.1468,663.3867,
2,0.73658,0.10215,0.10215,658.7864,
3,1.1734,0.028678,0.028678,656.6987,
4,1.5941,0.015652,0.015652,652.2527,
5,1.95,0.015509,0.015509,646.5558,
6,2.311,0.01241,0.01241,643.3446,
7,2.6652,0.0084016,0.0084016,637.0685,
8,3.1008,0.0054243,0.0054243,632.2989,
9,3.4217,0.0051448,0.0051448,629.9854,
10,3.8636,0.0015417,0.0015417,627.557,
11,4.4707,0.0017755,0.0017755,622.0361,
12,5.0163,0.00082002,0.00082002,619.0656,
13,5.5427,0.00061413,0.00061413,617.2435,
14,5.5539,0.00048919,0.00048919,617.2462,
15,5.5657,0.00039174,0.00039174,617.2485,
16,5.58,0.00031775,0.00031775,617.2505,
17,5.5994,9.498e-05,9.498e-05,617.2586,
18,5.61,7.4711e-05,7.4711e-05,617.2597,
19,5.6211,5.8905e-05,5.8905e-05,617.2607,
20,5.6326,4.6713e-05,4.6713e-05,617.2616,
21,5.6444,3.7368e-05,3.7368e-05,617.2623,
22,5.654,3.0254e-05,3.0254e-05,617.2629,
23,5.6643,2.4908e-05,2.4908e-05,617.2634,
24,5.6776,1.2282e-05,1.2282e-05,617.2649,
25,5.6884,5.6042e-06,5.6042e-06,617.2661,
26,5.699,4.4993e-06,4.4993e-06,617.2663,
27,5.7105,3.5808e-06,3.5808e-06,617.2665,
28,5.7211,2.8837e-06,2.8837e-06,617.2667,
29,5.7319,2.3588e-06,2.3588e-06,617.2669,
30,5.7436,3.4167e-07,3.4167e-07,617.2679,
