"iter","time","maxviolation","meanviolation","cost",
0,0,27.6187,27.6187,111.7402,
1,0.25198,0.45418,0.45418,68.6486,
2,0.33123,0.14972,0.14972,64.9982,
3,0.35949,0.10632,0.10632,65.09,
4,0.37498,0.084209,0.084209,65.1439,
5,0.3821,0.070715,0.070715,65.1803,
6,0.40508,0.04919,0.04919,65.2463,
7,0.41256,0.038646,0.038646,65.2839,
8,0.42001,0.032275,0.032275,65.3092,
9,0.42852,0.022412,0.022412,65.354,
10,0.43616,0.017571,0.017571,65.3796,
11,0.44372,0.014623,0.014623,65.3969,
12,0.48573,0.0099792,0.0099792,65.4276,
13,0.49347,0.0078184,0.0078184,65.4446,
14,0.50115,0.0065108,0.0065108,65.456,
15,0.50885,0.004511,0.004511,65.4761,
16,0.51648,0.0035232,0.0035232,65.4877,
17,0.52414,0.0029298,0.0029298,65.4954,
18,0.53258,0.0020262,0.0020262,65.5089,
19,0.54109,0.0015815,0.0015815,65.5167,
20,0.54904,0.0013147,0.0013147,65.5219,
21,0.55731,0.0009339,0.0009339,65.5303,
22,0.58116,0.00092717,0.00092717,65.5302,
23,0.5897,0.00062504,0.00062504,65.5383,
24,0.59563,0.00062419,0.00062419,65.5383,
25,0.60435,0.00036594,0.00036594,65.5469,
26,0.61077,0.00036526,0.00036526,65.547,
27,0.62049,0.00019449,0.00019449,65.5546,
28,0.62693,0.00019393,0.00019393,65.5546,
29,0.63707,9.7349e-05,9.7349e-05,65.5606,
30,0.64377,9.7075e-05,9.7075e-05,65.5606,
