"repeat","dim","density","mlink","maxOuterIter","maxtime","minstepsize","verbosity","trimhess_perturbation","L",
1,90,0.08,8,5000,3600,0.0003,1,5e-09,31,0,0,-1,0,0,-1,0,-1,-1,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,0,0,-1,0,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,
,,,,,,,,,0,15,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,
,,,,,,,,,0,0,33,-1,0,-1,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1,-1,0,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,0,0,-1,-1,0,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,
,,,,,,,,,-1,0,-1,26,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,0,-1,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,-1,0,-1,0,0,-1,-1,0,-1,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,
,,,,,,,,,0,0,0,-1,19,-1,0,-1,0,0,0,-1,0,-1,-1,-1,0,0,0,-1,0,0,0,0,-1,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,
,,,,,,,,,0,0,-1,-1,-1,33,-1,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,-1,0,-1,-1,-1,0,-1,0,0,0,-1,-1,0,-1,0,0,0,-1,0,0,0,0,-1,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,-1,0,-1,0,-1,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,-1,
,,,,,,,,,-1,0,-1,0,0,-1,23,0,-1,0,0,-1,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,0,0,-1,0,-1,0,0,24,-1,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,0,0,0,-1,0,-1,-1,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,-1,-1,-1,0,0,-1,-1,-1,29,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,
,,,,,,,,,-1,0,-1,0,0,-1,0,-1,0,20,0,0,0,0,-1,-1,-1,-1,0,-1,0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,
