"iter","time","maxviolation","meanviolation","cost",
0,0,0.021407,0.021407,161.319,
1,0.24572,0.1368,0.1368,40.9521,
2,0.52243,0.036561,0.036561,35.8073,
3,0.92715,0.024153,0.024153,27.0803,
4,1.2029,0.016588,0.016588,22.0771,
5,1.3609,0.014324,0.014324,21.3164,
6,1.3688,0.011399,0.011399,21.3224,
7,1.3766,0.0091807,0.0091807,21.3275,
8,1.3846,0.0075124,0.0075124,21.3317,
9,1.3976,0.0022128,0.0022128,21.3501,
10,1.4053,0.0017399,0.0017399,21.3526,
11,1.413,0.0013734,0.0013734,21.3547,
12,1.4207,0.0010917,0.0010917,21.3566,
13,1.4284,0.00087621,0.00087621,21.3582,
14,1.436,0.00071331,0.00071331,21.3595,
15,1.448,0.00021426,0.00021426,21.3651,
16,1.4556,0.00016742,0.00016742,21.3659,
17,1.4626,0.00013157,0.00013157,21.3665,
18,1.4695,0.0001044,0.0001044,21.3671,
19,1.4766,8.3622e-05,8.3622e-05,21.3676,
20,1.4835,6.7846e-05,6.7846e-05,21.368,
21,1.4908,5.6063e-05,5.6063e-05,21.3684,
22,1.4994,1.8969e-05,1.8969e-05,21.3698,
23,1.507,1.2137e-05,1.2137e-05,21.3702,
24,1.5142,9.958e-06,9.958e-06,21.3704,
25,1.5217,7.9497e-06,7.9497e-06,21.3705,
26,1.529,6.4483e-06,6.4483e-06,21.3707,
27,1.5366,5.3175e-06,5.3175e-06,21.3708,
28,1.5445,1.1118e-06,1.1118e-06,21.3714,
29,1.5528,1.215e-06,1.215e-06,21.3713,
30,1.5607,9.5531e-07,9.5531e-07,21.3714,
