"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,52.3394,8.1935e-05,NaN,NaN,NaN,NaN,NaN,13.1948,13.1948,
1,52.3394,0.19969,4.6924,0.5,0,2.1188,1,6.2576,6.2576,
2,41.1319,0.25649,2.3778,1,0,1.6049,1,3.4513,3.4513,
3,42.6005,0.2982,0.52164,1,0,0.511,1,0.96338,0.96338,
4,39.0247,0.34016,3.2531,0.5,0,1.9174,1,0.58583,0.58583,
5,38.1613,0.42675,1.6212,0.25,0,1.2445,1,0.42312,0.42312,
6,38.1415,0.46226,0.010157,0.00024414,0,0.010157,1,0.42362,0.42362,
7,38.7951,0.50324,2.1803,0.015625,0,1.4691,1,0.37284,0.37284,
8,38.6255,0.54236,0.14546,0.5,0,0.14531,1,0.30776,0.30776,
9,42.6899,0.59625,2.1278,0.0625,0,1.4159,1,0.068613,0.068613,
10,42.5947,0.63009,0.065073,1,0,0.065061,1,0.025059,0.025059,
11,41.3096,0.68377,0.83468,0.00012207,0,0.7527,1,0.017023,0.017023,
12,41.3684,0.71569,0.033537,1,0,0.033536,1,0.0061815,0.0061815,
13,40.3702,0.7809,0.26593,0.0039063,0,0.26305,1,0.003019,0.003019,
14,40.3728,0.81338,0.0021637,0.015625,0,0.0021637,1,0.0029971,0.0029971,
15,39.9808,0.87265,0.25103,0.00097656,0,0.24845,1,0.00076378,0.00076378,
16,39.9852,0.90535,0.0032846,0.125,0,0.0032846,1,0.00072596,0.00072596,
17,39.8154,0.96449,0.20203,0.0019531,0,0.20066,1,9.5851e-05,9.5851e-05,
18,39.8161,0.99034,0.00058973,0.03125,0,0.00058973,1,9.4719e-05,9.4719e-05,
19,39.6834,1.0561,0.10667,0.015625,0,0.1065,1,2.2742e-05,2.2742e-05,
20,39.6833,1.0872,1.5458e-05,3.0518e-05,0,1.5458e-05,1,2.2743e-05,2.2743e-05,
