"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,482.477,6.4566e-05,NaN,NaN,NaN,NaN,NaN,64.2449,64.2449,
1,482.477,0.37895,7.5311,0.03125,0,2.7999,1,69.1001,69.1001,
2,451.9675,0.55326,0.56772,1,0,0.56687,1,19.3899,19.3899,
3,448.823,0.96895,1.2308,0.0019531,0,0.92525,1,18.4492,18.4492,
4,446.0994,1.1247,0.30897,1,0,0.30885,1,6.2495,6.2495,
5,419.1268,1.6758,14.8925,0.00097656,0,2.7186,1,4.5272,4.5272,
6,418.9671,1.8355,0.1218,0.25,0,0.1218,1,4.3857,4.3857,
7,413.6084,2.2524,1.7745,3.0518e-05,0,1.1473,1,2.7174,2.7174,
8,411.0579,2.8576,2.0384,0.0019531,0,1.3117,1,1.4048,1.4048,
9,410.8247,3.0407,0.098205,1,0,0.098201,1,0.62598,0.62598,
10,407.5738,3.6648,2.2158,6.1035e-05,0,1.4191,1,0.063665,0.063665,
11,407.1591,4.5568,0.66112,0.00012207,0,0.61545,1,0.006297,0.006297,
12,407.1601,4.7347,0.0086185,1,0,0.0086185,1,0.0047583,0.0047583,
13,406.8096,5.3834,0.31249,4.7684e-07,0,0.30549,1,0.00060353,0.00060353,
14,406.0586,6.3726,0.21006,4.7684e-07,0,0.20823,1,1.8041e-05,1.8041e-05,
15,405.9363,7.8609,0.11259,3.7253e-09,0,0.1123,1,4.3592e-06,4.3592e-06,
16,405.9363,8.0179,0.00012134,1,0,0.00012134,-6,1.8221e-06,1.8221e-06,
