"iter","time","maxviolation","meanviolation","cost",
0,0,34.7507,34.7507,127.6041,
1,0.23511,0.21788,0.21788,34.756,
2,0.6802,0.035296,0.035296,28.4531,
3,0.98704,0.023202,0.023202,27.9906,
4,1.1599,0.018591,0.018591,27.8144,
5,1.1678,0.01472,0.01472,27.8216,
6,1.1755,0.011746,0.011746,27.8279,
7,1.1833,0.0094768,0.0094768,27.8331,
8,1.1909,0.0077805,0.0077805,27.8375,
9,1.2018,0.0022678,0.0022678,27.857,
10,1.2099,0.0017832,0.0017832,27.8596,
11,1.218,0.0014095,0.0014095,27.8618,
12,1.2253,0.0011225,0.0011225,27.8638,
13,1.2327,0.000903,0.000903,27.8654,
14,1.2401,0.0007375,0.0007375,27.8668,
15,1.2514,0.00021822,0.00021822,27.8727,
16,1.259,0.00017142,0.00017142,27.8735,
17,1.2667,0.00013527,0.00013527,27.8742,
18,1.2742,0.00010744,0.00010744,27.8748,
19,1.282,8.6134e-05,8.6134e-05,27.8753,
20,1.2885,7.0087e-05,7.0087e-05,27.8758,
21,1.2974,2.2478e-05,2.2478e-05,27.8775,
22,1.3051,1.6339e-05,1.6339e-05,27.8779,
23,1.3125,1.2924e-05,1.2924e-05,27.8781,
24,1.3197,1.0251e-05,1.0251e-05,27.8783,
25,1.3272,8.2111e-06,8.2111e-06,27.8784,
26,1.3343,6.6615e-06,6.6615e-06,27.8786,
27,1.3418,5.4997e-06,5.4997e-06,27.8787,
28,1.3512,2.0962e-06,2.0962e-06,27.8791,
29,1.3596,1.2345e-06,1.2345e-06,27.8793,
30,1.3675,9.8556e-07,9.8556e-07,27.8793,
