"iter","time","maxviolation","meanviolation","cost",
0,0,132.4814,132.4814,265.2164,
1,0.33057,0.058553,0.058553,44.391,
2,0.76431,0.042587,0.042587,24.9006,
3,1.1184,0.034995,0.034995,24.8495,
4,1.1269,0.028156,0.028156,24.8541,
5,1.1354,0.022976,0.022976,24.858,
6,1.1466,0.006833,0.006833,24.8745,
7,1.1553,0.0053672,0.0053672,24.8767,
8,1.1658,0.0042355,0.0042355,24.8787,
9,1.1759,0.0033646,0.0033646,24.8804,
10,1.1873,0.0026972,0.0026972,24.8818,
11,1.1973,0.0021906,0.0021906,24.8831,
12,1.2101,0.00066388,0.00066388,24.8881,
13,1.2188,0.00055988,0.00055988,24.8886,
14,1.2309,0.00040748,0.00040748,24.8895,
15,1.2411,0.000348,0.000348,24.8898,
16,1.2509,0.00027544,0.00027544,24.8903,
17,1.2597,0.00024925,0.00024925,24.8905,
18,1.2751,6.441e-05,6.441e-05,24.8924,
19,1.2859,5.3507e-05,5.3507e-05,24.8925,
20,1.2958,4.0449e-05,4.0449e-05,24.8928,
21,1.3046,3.3059e-05,3.3059e-05,24.8929,
22,1.3127,2.9667e-05,2.9667e-05,24.893,
23,1.3207,1.8532e-05,1.8532e-05,24.8933,
24,1.3286,1.742e-05,1.742e-05,24.8933,
25,1.3374,1.1108e-05,1.1108e-05,24.8935,
26,1.3468,2.4354e-06,2.4354e-06,24.8939,
27,1.3545,1.4079e-06,1.4079e-06,24.894,
28,1.3623,1.1792e-06,1.1792e-06,24.894,
29,1.37,6.553e-07,6.553e-07,24.8941,
30,1.3785,5.8669e-07,5.8669e-07,24.8941,
