"iter","time","maxviolation","meanviolation","cost",
0,0,7.1287,7.1287,1435.643,
1,0.29623,0.29412,0.29412,1012.8917,
2,0.59723,0.16517,0.16517,939.4592,
3,0.90001,0.10361,0.10361,912.9377,
4,1.1208,0.12576,0.12576,900.161,
5,1.1317,0.07279,0.07279,900.3176,
6,1.1407,0.052677,0.052677,900.3918,
7,1.1488,0.042179,0.042179,900.4361,
8,1.2293,0.027427,0.027427,900.5076,
9,1.2389,0.020993,0.020993,900.5453,
10,1.2476,0.017262,0.017262,900.5698,
11,1.2568,0.01176,0.01176,900.6114,
12,1.2657,0.0091207,0.0091207,900.6348,
13,1.2743,0.0075537,0.0075537,900.6504,
14,1.2829,0.0051929,0.0051929,900.6772,
15,1.2969,0.0040444,0.0040444,900.6925,
16,1.3091,0.0033574,0.0033574,900.7028,
17,1.3204,0.0023154,0.0023154,900.7205,
18,1.3332,0.0018059,0.0018059,900.7307,
19,1.3464,0.0016459,0.0016459,900.7341,
20,1.3602,0.0012377,0.0012377,900.7438,
21,1.3722,0.0012317,0.0012317,900.7437,
22,1.3853,0.00078822,0.00078822,900.7563,
23,1.3965,0.00078983,0.00078983,900.7561,
24,1.4069,0.00044588,0.00044588,900.7687,
25,1.4149,0.00044567,0.00044567,900.7687,
26,1.4283,0.00023092,0.00023092,900.7793,
27,1.4385,0.00023043,0.00023043,900.7794,
28,1.4508,0.00012006,0.00012006,900.7869,
29,1.4596,0.00011377,0.00011377,900.7875,
30,1.4693,5.4879e-05,5.4879e-05,900.7933,
31,1.4771,5.4218e-05,5.4218e-05,900.7934,
