"iter","time","maxviolation","meanviolation","cost",
0,0,243.662,243.662,108.7103,
1,0.24846,0.26837,0.26837,40.8509,
2,0.57897,0.044038,0.044038,34.9569,
3,0.87055,0.042669,0.042669,33.197,
4,1.0011,0.027016,0.027016,33.0756,
5,1.0084,0.021961,0.021961,33.0879,
6,1.0218,0.0066004,0.0066004,33.1389,
7,1.0303,0.0051793,0.0051793,33.1459,
8,1.0382,0.0040836,0.0040836,33.1521,
9,1.047,0.0032381,0.0032381,33.1574,
10,1.0549,0.0025889,0.0025889,33.162,
11,1.0632,0.0020948,0.0020948,33.1659,
12,1.0711,0.0017256,0.0017256,33.1691,
13,1.0842,0.0004988,0.0004988,33.1838,
14,1.0934,0.00039281,0.00039281,33.1857,
15,1.1009,0.0003113,0.0003113,33.1873,
16,1.1094,0.00024817,0.00024817,33.1888,
17,1.117,0.0002,0.0002,33.19,
18,1.1248,0.00016377,0.00016377,33.191,
19,1.1352,4.8009e-05,4.8009e-05,33.1955,
20,1.1422,3.7395e-05,3.7395e-05,33.1961,
21,1.1492,2.9596e-05,2.9596e-05,33.1966,
22,1.1565,2.3591e-05,2.3591e-05,33.1971,
23,1.1633,1.9021e-05,1.9021e-05,33.1975,
24,1.1703,1.5564e-05,1.5564e-05,33.1978,
25,1.1795,5.3199e-06,5.3199e-06,33.199,
26,1.187,3.5723e-06,3.5723e-06,33.1994,
27,1.1949,2.8571e-06,2.8571e-06,33.1995,
28,1.2024,2.2667e-06,2.2667e-06,33.1996,
29,1.2106,1.8194e-06,1.8194e-06,33.1998,
30,1.2181,1.48e-06,1.48e-06,33.1999,
