"iter","time","maxviolation","meanviolation","cost",
0,0,39.5412,39.5412,731.581,
1,0.32085,0.12181,0.12181,304.6568,
2,0.64083,0.030202,0.030202,301.213,
3,1.2352,0.036748,0.036748,285.4873,
4,1.4193,0.031203,0.031203,285.0951,
5,1.429,0.025997,0.025997,285.1078,
6,1.4422,0.0071728,0.0071728,285.1712,
7,1.4514,0.0056831,0.0056831,285.1789,
8,1.4638,0.0045279,0.0045279,285.1855,
9,1.4772,0.0036409,0.0036409,285.1913,
10,1.489,0.0029641,0.0029641,285.1962,
11,1.5049,0.0024541,0.0024541,285.2002,
12,1.5212,0.00069057,0.00069057,285.2195,
13,1.533,0.00054562,0.00054562,285.2219,
14,1.5446,0.00043374,0.00043374,285.224,
15,1.5559,0.00034777,0.00034777,285.2258,
16,1.5685,0.00028206,0.00028206,285.2273,
17,1.5801,0.00023234,0.00023234,285.2286,
18,1.5964,7e-05,7e-05,285.2343,
19,1.608,5.2139e-05,5.2139e-05,285.2352,
20,1.619,4.1457e-05,4.1457e-05,285.2359,
21,1.6304,3.3179e-05,3.3179e-05,285.2364,
22,1.6441,2.6848e-05,2.6848e-05,285.2369,
23,1.6596,2.2036e-05,2.2036e-05,285.2373,
24,1.6726,8.2969e-06,8.2969e-06,285.2388,
25,1.6831,4.577e-06,4.577e-06,285.2394,
26,1.6947,3.9689e-06,3.9689e-06,285.2395,
27,1.7077,3.1756e-06,3.1756e-06,285.2397,
28,1.7197,2.5599e-06,2.5599e-06,285.2399,
29,1.7307,2.0908e-06,2.0908e-06,285.24,
30,1.7425,1.7375e-06,1.7375e-06,285.2401,
