"iter","time","maxviolation","meanviolation","cost",
0,0,266.0812,266.0812,697.1035,
1,0.25566,0.62415,0.62415,379.1695,
2,0.5437,0.063645,0.063645,360.5531,
3,0.79726,0.049161,0.049161,355.8264,
4,1.0807,0.013249,0.013249,349.7158,
5,1.5867,0.0022085,0.0022085,345.9693,
6,1.8215,0.0026466,0.0026466,343.2033,
7,1.8289,0.0020592,0.0020592,343.2045,
8,1.8374,0.0016,0.0016,343.2056,
9,1.846,0.0012455,0.0012455,343.2066,
10,1.854,0.00097109,0.00097109,343.2074,
11,1.8626,0.00075866,0.00075866,343.2081,
12,1.87,0.00059468,0.00059468,343.2088,
13,1.878,0.00046755,0.00046755,343.2093,
14,1.8853,0.00036931,0.00036931,343.2098,
15,1.8932,0.00029354,0.00029354,343.2103,
16,1.9005,0.00023529,0.00023529,343.2106,
17,1.9084,0.00019075,0.00019075,343.2109,
18,1.9147,0.00015718,0.00015718,343.2112,
19,1.9262,4.4696e-05,4.4696e-05,343.2124,
20,1.9332,3.5421e-05,3.5421e-05,343.2125,
21,1.9405,2.811e-05,2.811e-05,343.2127,
22,1.9475,2.2484e-05,2.2484e-05,343.2128,
23,1.9553,1.8176e-05,1.8176e-05,343.2129,
24,1.9624,1.49e-05,1.49e-05,343.213,
25,1.9716,5.0848e-06,5.0848e-06,343.2133,
26,1.9789,3.2888e-06,3.2888e-06,343.2134,
27,1.9865,2.6794e-06,2.6794e-06,343.2134,
28,1.994,2.1349e-06,2.1349e-06,343.2134,
29,2.0015,1.7249e-06,1.7249e-06,343.2135,
30,2.009,1.4118e-06,1.4118e-06,343.2135,
