"iter","cost","time","qpsolnorm","stepsize","lsmaxiterbreak","dist","qpexitflag","maxviolation","meanviolation",
0,52.039,0.00018577,NaN,NaN,NaN,NaN,NaN,12.9615,12.9615,
1,52.039,0.036449,4.8356,0.5,0,2.338,1,0.76627,0.76627,
2,39.1978,0.069021,0.87144,1,0,0.80123,1,1.6054,1.6054,
3,38.0314,0.098975,0.43565,0.25,0,0.4278,1,1.8143,1.8143,
4,38.2191,0.1314,6.9717,0.25,0,2.3188,1,0.14698,0.14698,
5,34.6225,0.18004,1.2485,0.00012207,0,1.1282,1,0.052079,0.052079,
6,33.9116,0.22564,0.7497,0.0078125,0,0.69159,1,0.020588,0.020588,
7,33.7942,0.27359,0.44282,0.00097656,0,0.42881,1,0.0028726,0.0028726,
8,33.4012,0.33086,0.24764,0.0019531,0,0.24534,1,0.0005823,0.0005823,
9,33.1824,0.38267,0.16983,0.00048828,0,0.16903,1,9.9702e-05,9.9702e-05,
10,33.0383,0.45622,0.17633,1.9073e-06,0,0.17542,1,3.5813e-05,3.5813e-05,
11,33.0416,0.48564,0.0014002,0.5,0,0.0014002,1,3.034e-05,3.034e-05,
12,32.9794,0.56498,0.10438,0.0039063,0,0.10419,1,7.1757e-07,7.1757e-07,
13,32.9799,0.59236,0.00018555,1,0,0.00018555,1,2.1754e-07,2.1754e-07,
