"iter","time","maxviolation","meanviolation","cost",
0,0,64.2449,64.2449,482.477,
1,0.31296,0.28534,0.28534,196.9491,
2,0.62556,0.042674,0.042674,180.0459,
3,0.88445,0.039386,0.039386,174.4497,
4,1.2916,0.033858,0.033858,167.6563,
5,1.6409,0.015233,0.015233,162.6337,
6,1.9782,0.0071023,0.0071023,158.2,
7,1.9885,0.0055804,0.0055804,158.2081,
8,1.9986,0.00441,0.00441,158.2151,
9,2.0092,0.0035098,0.0035098,158.2211,
10,2.0183,0.0028216,0.0028216,158.2262,
11,2.0281,0.002302,0.002302,158.2306,
12,2.0432,0.00068306,0.00068306,158.2489,
13,2.0548,0.00053666,0.00053666,158.2514,
14,2.0658,0.00042342,0.00042342,158.2536,
15,2.0795,0.00033622,0.00033622,158.2555,
16,2.0956,0.00026942,0.00026942,158.2571,
17,2.1059,0.00021878,0.00021878,158.2585,
18,2.1224,6.7425e-05,6.7425e-05,158.264,
19,2.1334,5.1479e-05,5.1479e-05,158.2649,
20,2.1447,4.0549e-05,4.0549e-05,158.2656,
21,2.1556,3.2141e-05,3.2141e-05,158.2662,
22,2.165,2.5711e-05,2.5711e-05,158.2667,
23,2.1733,2.0822e-05,2.0822e-05,158.2671,
24,2.1813,1.7155e-05,1.7155e-05,158.2674,
25,2.1914,4.7613e-06,4.7613e-06,158.2691,
26,2.2002,3.8636e-06,3.8636e-06,158.2693,
27,2.212,3.049e-06,3.049e-06,158.2695,
28,2.2227,2.4609e-06,2.4609e-06,158.2696,
29,2.2338,1.9832e-06,1.9832e-06,158.2697,
30,2.2452,1.6236e-06,1.6236e-06,158.2699,
