"iter","time","maxviolation","meanviolation","cost",
0,0,31.5962,31.5962,96.959,
1,0.11999,1.1303,1.1303,36.089,
2,0.15324,0.12065,0.12065,37.6317,
3,0.165,0.03014,0.03014,38.013,
4,0.17319,0.024012,0.024012,38.0541,
5,0.18099,0.019322,0.019322,38.0893,
6,0.18923,0.01578,0.01578,38.1188,
7,0.20017,0.0046849,0.0046849,38.2453,
8,0.20876,0.0036807,0.0036807,38.2625,
9,0.2177,0.0029054,0.0029054,38.2775,
10,0.22721,0.0023086,0.0023086,38.2905,
11,0.23579,0.0018514,0.0018514,38.3016,
12,0.24943,0.0015041,0.0015041,38.3106,
13,0.26317,0.00045104,0.00045104,38.3494,
14,0.27156,0.00035394,0.00035394,38.3548,
15,0.28011,0.00027894,0.00027894,38.3595,
16,0.28798,0.00022116,0.00022116,38.3636,
17,0.29668,0.00017683,0.00017683,38.367,
18,0.30485,0.00014311,0.00014311,38.37,
19,0.31349,0.00011793,0.00011793,38.3724,
20,0.32665,3.4074e-05,3.4074e-05,38.3836,
21,0.33548,2.6829e-05,2.6829e-05,38.385,
22,0.34462,2.1226e-05,2.1226e-05,38.3863,
23,0.35283,1.691e-05,1.691e-05,38.3874,
24,0.36074,1.3636e-05,1.3636e-05,38.3883,
25,0.36842,1.1172e-05,1.1172e-05,38.3891,
26,0.37742,4.3276e-06,4.3276e-06,38.3919,
27,0.38654,2.4396e-06,2.4396e-06,38.3931,
28,0.39447,2.0245e-06,2.0245e-06,38.3934,
29,0.40273,1.6093e-06,1.6093e-06,38.3937,
30,0.41089,1.2977e-06,1.2977e-06,38.394,
