"iter","time","maxviolation","meanviolation","cost",
0,0,35.8063,35.8063,440.8386,
1,0.25779,0.014667,0.014667,200.8746,
2,0.68855,0.040519,0.040519,189.7267,
3,0.80168,0.19136,0.19136,186.3549,
4,0.8557,0.030293,0.030293,186.5836,
5,0.86401,0.024887,0.024887,186.5976,
6,0.87779,0.0072335,0.0072335,186.6603,
7,0.88532,0.0056918,0.0056918,186.6686,
8,0.89383,0.0044978,0.0044978,186.6758,
9,0.90236,0.0035836,0.0035836,186.682,
10,0.90982,0.0028873,0.0028873,186.6873,
11,0.91731,0.0023611,0.0023611,186.6917,
12,0.92805,0.00069765,0.00069765,186.7108,
13,0.93687,0.0005468,0.0005468,186.7134,
14,0.94572,0.00043173,0.00043173,186.7157,
15,0.95396,0.00034329,0.00034329,186.7176,
16,0.96214,0.00027549,0.00027549,186.7193,
17,0.9695,0.0002243,0.0002243,186.7207,
18,0.98054,6.6847e-05,6.6847e-05,186.7266,
19,0.98786,5.2043e-05,5.2043e-05,186.7274,
20,0.9957,4.1081e-05,4.1081e-05,186.7281,
21,1.003,3.2647e-05,3.2647e-05,186.7287,
22,1.0106,2.6209e-05,2.6209e-05,186.7292,
23,1.0179,2.1322e-05,2.1322e-05,186.7296,
24,1.0254,1.7657e-05,1.7657e-05,186.73,
25,1.0346,5.4465e-06,5.4465e-06,186.7316,
26,1.0431,3.9448e-06,3.9448e-06,186.7319,
27,1.0511,3.1392e-06,3.1392e-06,186.7321,
28,1.0598,2.5085e-06,2.5085e-06,186.7322,
29,1.0678,2.0294e-06,2.0294e-06,186.7324,
30,1.0762,1.6689e-06,1.6689e-06,186.7325,
