"iter","time","maxviolation","meanviolation","cost",
0,0,44.9153,44.9153,305.9449,
1,0.33363,0.16337,0.16337,116.6797,
2,0.64763,0.04044,0.04044,106.2914,
3,0.88401,0.021898,0.021898,102.5288,
4,0.89243,0.017219,0.017219,102.5361,
5,0.90076,0.013596,0.013596,102.5424,
6,0.90914,0.010807,0.010807,102.5479,
7,0.91746,0.0086713,0.0086713,102.5526,
8,0.92573,0.0070539,0.0070539,102.5566,
9,0.93729,0.0021139,0.0021139,102.5731,
10,0.94519,0.0016571,0.0016571,102.5754,
11,0.95327,0.0013064,0.0013064,102.5774,
12,0.96113,0.0010362,0.0010362,102.5791,
13,0.96909,0.00082892,0.00082892,102.5806,
14,0.97684,0.00067142,0.00067142,102.5818,
15,0.98507,0.00055399,0.00055399,102.5829,
16,0.99631,0.00015915,0.00015915,102.5876,
17,1.0044,0.00012565,0.00012565,102.5882,
18,1.0132,9.9277e-05,9.9277e-05,102.5888,
19,1.0206,7.9219e-05,7.9219e-05,102.5892,
20,1.0286,6.3948e-05,6.3948e-05,102.5896,
21,1.0361,5.247e-05,5.247e-05,102.59,
22,1.0455,1.5551e-05,1.5551e-05,102.5914,
23,1.0532,1.1905e-05,1.1905e-05,102.5916,
24,1.0609,9.4437e-06,9.4437e-06,102.5918,
25,1.0682,7.535e-06,7.535e-06,102.5919,
26,1.0762,6.0825e-06,6.0825e-06,102.592,
27,1.0835,4.9843e-06,4.9843e-06,102.5921,
28,1.0918,1.1538e-06,1.1538e-06,102.5926,
29,1.0991,1.1366e-06,1.1366e-06,102.5926,
30,1.1077,9.0956e-07,9.0956e-07,102.5927,
